No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,class,TARGET
711,2013,3,30,14,73,122,59,22,1000,106,10.5,1011.7,-5.9,0,3.4,MEDIUM,1
712,2013,3,30,15,73,122,59,22,1300,99,9.8,1011.3,-3.9,0,4.4,MEDIUM,1
713,2013,3,30,16,94,164,56,30,1200,101,8.9,1011.6,-3.3,0,3.8,MEDIUM,1
714,2013,3,30,17,90,135,39,26,900,101,7.8,1012.1,-2,0,3.4,MEDIUM,1
715,2013,3,30,18,89,127,29,29,700,92,6.8,1012.6,-1.6,0,2.9,MEDIUM,1
716,2013,3,30,19,91,108,23,30,800,83,6,1013.8,-1.6,0,1.7,MEDIUM,1
717,2013,3,30,20,92,110,22,34,700,73,5.2,1014.5,-1.5,0,1.2,MEDIUM,1
718,2013,3,30,21,92,110,22,34,700,68,4,1014.6,-1.6,0,1.3,MEDIUM,1
719,2013,3,30,22,96,105,20,43,700,50,4.2,1014.7,-0.4,0,0.5,MEDIUM,1
720,2013,3,30,23,98,108,21,42,800,46,4.4,1014.6,-0.6,0,1.7,MEDIUM,1
721,2013,3,31,0,99,99,22,34,700,50,3.9,1014.8,-0.5,0,1.9,MEDIUM,1
722,2013,3,31,1,96,100,20,31,800,50,3.5,1014.5,-0.2,0,2.1,MEDIUM,1
723,2013,3,31,2,84,94,18,29,700,49,3.1,1014.2,-0.2,0,2,MEDIUM,1
724,2013,3,31,3,86,91,16,29,700,43,3,1013.6,0.2,0,1.1,MEDIUM,1
725,2013,3,31,4,74,78,16,24,600,48,3,1013,0.7,0,1,MEDIUM,1
726,2013,3,31,5,71,86,18,32,700,33,3,1013.2,0.7,0,0.9,MEDIUM,1
727,2013,3,31,6,99,110,22,34,800,28,2.9,1013.3,1.7,0,1.1,MEDIUM,1
728,2013,3,31,7,103,140,23,34,800,25,3.2,1013.5,2,0,0.6,MEDIUM,1
729,2013,3,31,8,103,140,23,34,900,12,3.5,1013.2,2.2,0,1.4,MEDIUM,1
730,2013,3,31,9,120,171,25,37,900,18,3.6,1012.9,2.3,0,1.1,HIGH,2
731,2013,3,31,10,120,171,25,37,900,18,3.8,1012.2,2.8,0,1.2,HIGH,2
732,2013,3,31,11,153,208,23,34,900,18,4.3,1011.3,2.8,0,1.4,HIGH,2
733,2013,3,31,12,174,218,27,38,900,16,4.9,1010.1,2.6,0,1.3,HIGH,2
734,2013,3,31,13,183,253,25,42,1100,12,6.1,1008.6,2,0,2,HIGH,2
735,2013,3,31,14,199,258,31,39,1100,23,6,1007.4,1.5,0,1.3,HIGH,2
736,2013,3,31,15,199,255,31,49,1100,14,6.2,1006.5,1.5,0,2.1,HIGH,2
737,2013,3,31,16,203,248,33,52,1200,18,6.5,1006.4,1.4,0,1.5,HIGH,2
738,2013,3,31,17,217,250,32,51,1200,23,6.4,1006.3,1.7,0,0.8,HIGH,2
739,2013,3,31,18,217,250,32,51,1300,22,6.2,1005.9,1.7,0,2.6,HIGH,2
740,2013,3,31,19,210,240,34,55,1399,23,6.2,1006.3,1.7,0,0.5,HIGH,2
741,2013,3,31,20,205,217,21,38,1300,27,6.3,1006.6,2,0,1.5,HIGH,2
742,2013,3,31,21,202,208,23,36,1300,29,6.1,1006.7,1.6,0,0.5,HIGH,2
743,2013,3,31,22,206,237,28,56,1700,10,5.7,1006.2,1.8,0,0.1,HIGH,2
744,2013,3,31,23,223,237,37,55,1600,8,5.9,1006.2,2,0,0.9,HIGH,2
745,2013,4,1,0,211,227,30,49,1500,8,5.6,1005.9,2.2,0,0.5,HIGH,2
746,2013,4,1,1,209,223,27,40,1399,13,5.4,1005.1,2.2,0,0.9,HIGH,2
747,2013,4,1,2,207,212,22,35,1500,11,5.5,1005.3,2.7,0,0.9,HIGH,2
748,2013,4,1,3,205,209,21,30,1500,13,5.2,1004.8,2.5,0,0.8,HIGH,2
749,2013,4,1,4,205,209,21,30,1399,20,4,1004.5,2.5,0,1.5,HIGH,2
750,2013,4,1,5,193,204,18,29,1700,7,2.6,1004.5,2.6,0,1.1,HIGH,2
751,2013,4,1,6,193,204,18,29,2100,2,2.7,1005.1,2.7,0,0.7,HIGH,2
752,2013,4,1,7,228,238,14,49,2100,2,6,1005.1,3.2,0,1.3,HIGH,2
753,2013,4,1,8,251,271,21,59,2399,2,8.6,1005.8,2.6,0,1.6,HIGH,2
754,2013,4,1,9,283,314,33,70,2200,8,9.1,1006.5,2.4,0,3.5,HIGH,2
755,2013,4,1,10,288,321,49,70,2100,16,11.9,1007.5,0.3,0,2.8,HIGH,2
756,2013,4,1,11,258,273,66,45,1800,49,11.4,1008,-2.8,0,2.8,HIGH,2
757,2013,4,1,12,112,112,29,13,800,81,13.7,1008,-5,0,5.1,MEDIUM,1
758,2013,4,1,13,32,6,17,7,600,93,14.3,1008.4,-6,0,9,MEDIUM,1
759,2013,4,1,14,41,58,16,8,500,107,14.2,1008.6,-6.7,0,7.1,MEDIUM,1
760,2013,4,1,15,23,62,17,7,500,107,14.8,1008.9,-7.4,0,5.2,MEDIUM,1
761,2013,4,1,16,23,62,17,7,400,107,14.5,1009.5,-7.6,0,4.1,MEDIUM,1
762,2013,4,1,17,24,33,12,9,400,107,13.2,1010.2,-8.7,0,4.4,MEDIUM,1
763,2013,4,1,18,29,34,8,13,400,104,11.6,1011.2,-8.3,0,1.8,MEDIUM,1
764,2013,4,1,19,18,26,10,20,500,91,10.9,1012.6,-10.6,0,3.9,LOW,0
765,2013,4,1,20,30,26,6,13,400,92,8.5,1013.7,-9.5,0,1.6,MEDIUM,1
766,2013,4,1,21,10,10,4,7,200,94,6.1,1014.2,-12,0,1.3,LOW,0
767,2013,4,1,22,17,3,3,4,300,93,4.4,1014.6,-11.3,0,0.7,LOW,0
768,2013,4,1,23,17,17,3,4,400,80,4.7,1014.6,-11,0,2.2,LOW,0
769,2013,4,2,0,3,6,3,16,400,71,3.7,1014.5,-12.3,0,2,LOW,0
770,2013,4,2,1,7,6,3,4,300,88,2,1014.3,-13,0,1.2,LOW,0
771,2013,4,2,2,3,11,3,6,300,73,0.5,1013.9,-10.7,0,1.1,LOW,0
772,2013,4,2,3,3,11,3,6,266.6666667,77.33333333,-0.6,1013.5,-11.7,0,0.7,LOW,0
773,2013,4,2,4,3,6,3,11,200,71,-1.3,1013.5,-9.7,0,1.3,LOW,0
774,2013,4,2,5,45,122,3,37,400,35,-1.5,1013.1,-9.4,0,2.1,MEDIUM,1
775,2013,4,2,6,17,26,3,27,600,35,0.4,1013.4,-9.6,0,1.2,LOW,0
776,2013,4,2,7,11,24,3,19,500,45,4.2,1013.3,-9.6,0,0.8,LOW,0
777,2013,4,2,8,36,59,17,54,800,18,7.5,1012.4,-9,0,2.3,MEDIUM,1
778,2013,4,2,9,36,59,17,54,700,36,9.9,1012,-9.8,0,1.6,MEDIUM,1
779,2013,4,2,10,39,54,17,27,533.3333333,55.2636,11.8,1010.7,-10.5,0,2.3,MEDIUM,1
780,2013,4,2,11,35,54,16,27,300,64,13.9,1009,-6.4,0,2.4,MEDIUM,1
781,2013,4,2,12,62,99,30,32,600,93,15.5,1007.6,-5.6,0,2.4,MEDIUM,1
782,2013,4,2,13,106,134,33,52,1000,91,16.7,1006.3,-2.4,0,3.9,MEDIUM,1
783,2013,4,2,14,132,182,34,74,1000,94,17.1,1005,-4.2,0,2.3,HIGH,2
784,2013,4,2,15,143,172,34,51,1100,132,17.8,1004,-3.6,0,3,HIGH,2
785,2013,4,2,16,139,175,31,39,1300,150,17.7,1003.2,-3.7,0,2,HIGH,2
786,2013,4,2,17,131,185,35,30,1100,165,16.3,1002.7,-4.3,0,0.9,HIGH,2
787,2013,4,2,18,131,185,36,30,1000,130,13.4,1002.6,-2.6,0,1.6,HIGH,2
788,2013,4,2,19,136,229,45,55,1399,95,10.9,1003.1,-2.2,0,1.4,HIGH,2
789,2013,4,2,20,137,230,46,55,2100,18,9.4,1003.2,-2.3,0,0.7,HIGH,2
790,2013,4,2,21,167,315,34,102,3100,6,8.5,1003,-1.6,0,1.6,HIGH,2
791,2013,4,2,22,183,259,30,104,2100,13,8.1,1002.7,-1.7,0,2.2,HIGH,2
792,2013,4,2,23,149,190,29,49,1500,50,7.4,1002.2,-1.6,0,2.3,HIGH,2
793,2013,4,3,0,149,190,29,49,1300,70,7,1001.8,-1.9,0,1.4,HIGH,2
794,2013,4,3,1,122,147,22,25,1200,70,5.7,1001.4,-0.8,0,2.1,HIGH,2
795,2013,4,3,2,122,147,22,25,1200,65,6,1001.2,-2.1,0,1.4,HIGH,2
796,2013,4,3,3,128,145,22,23,1166.666667,61.2612,4.7,1001.1,-2,0,1,HIGH,2
797,2013,4,3,4,120,140,22,20,1100,58,3.8,1001.4,-2.4,0,1.1,HIGH,2
798,2013,4,3,5,104,148,25,22,1100,53,3.2,1001.9,-1.6,0,0.6,MEDIUM,1
799,2013,4,3,6,114,142,21,21,1200,46,3.8,1002.5,0,0,0.9,HIGH,2
800,2013,4,3,7,119,160,25,42,1399,26,7.7,1003,-1.3,0,0.9,HIGH,2
801,2013,4,3,8,128,176,37,56,1500,30,13.5,1003.1,-1.3,0,1,HIGH,2
802,2013,4,3,9,127,176,36,55,1399,49,17.5,1003.1,-3.3,0,4.8,HIGH,2
803,2013,4,3,10,130,197,33,45,1100,75,19.3,1003.2,-3.6,0,4.5,HIGH,2
804,2013,4,3,11,130,197,33,45,500,111,20.2,1002.7,-3.5,0,3.7,HIGH,2
805,2013,4,3,12,52,91,17,12,600,118,19.6,1002.5,-1.5,0,4.1,MEDIUM,1
806,2013,4,3,13,126,278,52,30,1399,147,18.9,1002.7,-0.5,0,5.2,HIGH,2
807,2013,4,3,14,200,483,101,53,3100,144,18.1,1002.7,-1.7,0,7.4,HIGH,2
808,2013,4,3,15,122,533,55,33,1600,138,17.1,1003.2,-2.1,0,4.5,HIGH,2
809,2013,4,3,16,87,400,39,29,1200,141,16,1003.6,-3,0,4.4,MEDIUM,1
810,2013,4,3,17,69,302,25,33,800,121,14.6,1004.4,-3.7,0,4.6,MEDIUM,1
811,2013,4,3,18,69,234,25,33,700,121,13.4,1005,-4.8,0,3,MEDIUM,1
812,2013,4,3,19,79,144,19,30,600,108,12.2,1006.1,-4.5,0,1.7,MEDIUM,1
813,2013,4,3,20,68,134,18,42,700,77,11.3,1006.7,-4.8,0,1.1,MEDIUM,1
814,2013,4,3,21,54,118,12,58,500,42,10.6,1007.2,-5,0,2.5,MEDIUM,1
815,2013,4,3,22,54,118,12,58,500,27,8.7,1006.8,-3.5,0,1.3,MEDIUM,1
816,2013,4,3,23,47,100,26,47,800,38,6.7,1006.8,-3,0,1.4,MEDIUM,1
817,2013,4,4,0,47,100,26,47,900,40,6.6,1006.8,-4.2,0,1,MEDIUM,1
818,2013,4,4,1,51,96,21,28,800,39,6.4,1006.4,-2.8,0,2.1,MEDIUM,1
819,2013,4,4,2,48,80,25,34,800,37,6.9,1006,-2.8,0,3,MEDIUM,1
820,2013,4,4,3,47,86,24,29,700,39,8,1006.1,-3.5,0,3,MEDIUM,1
821,2013,4,4,4,52,74,43,24,1100,52,8.7,1005.7,-4.2,0,2.3,MEDIUM,1
822,2013,4,4,5,52,74,43,24,1899,45,8.3,1005.9,-3.9,0,2.6,MEDIUM,1
823,2013,4,4,6,57,99,96,39,2299,39,8.7,1005.8,-3.8,0,1.5,MEDIUM,1
824,2013,4,4,7,61,101,93,43,2399,37,9.7,1006.2,-4.7,0,2.2,MEDIUM,1
825,2013,4,4,8,60,102,78,43,2100,40,10.2,1006.5,-5.4,0,2.2,MEDIUM,1
826,2013,4,4,9,53,87,71,38,1899,49,10,1006.9,-5.6,0,2.9,MEDIUM,1
827,2013,4,4,10,52,93,72,37,1800,58,10.2,1006.2,-5.8,0,0.9,MEDIUM,1
828,2013,4,4,11,53,94,68,39,1700,59,9.8,1005.5,-6.1,0,1.9,MEDIUM,1
829,2013,4,4,12,56,109,67,44,1600,56,8.6,1004.9,-0.2,0.1,2.1,MEDIUM,1
830,2013,4,4,13,56,109,67,44,1700,57,7.5,1004.5,3.2,0.6,0.6,MEDIUM,1
831,2013,4,4,14,68,126,46,41,1600,52,7.3,1004.3,6.2,0.6,0.5,MEDIUM,1
832,2013,4,4,15,60,88,27,34,1600,53,6.6,1004,4.1,0.8,1.4,MEDIUM,1
833,2013,4,4,16,71,82,18,43,1800,41,6,1004.3,5.9,1.3,1.6,MEDIUM,1
834,2013,4,4,17,72,81,17,46,1700,35,5.6,1004.9,5.6,1,1.3,MEDIUM,1
835,2013,4,4,18,72,81,17,46,1600,37,5.5,1005.5,5.5,1.3,0.8,MEDIUM,1
836,2013,4,4,19,56,70,14,41,1700,27,5.5,1006.3,5.5,1.5,1.4,MEDIUM,1
837,2013,4,4,20,64,71,13,41,1700,22,5.5,1006.5,5.5,1.3,0.8,MEDIUM,1
838,2013,4,4,21,64,71,13,41,1500,27,5.6,1006.9,5.6,0.6,1,MEDIUM,1
839,2013,4,4,22,75,55,11,31,1500,22,5.3,1007,5.3,1,2,MEDIUM,1
840,2013,4,4,23,69,41,9,19,1399,32,5.4,1007.4,5.4,0.4,1,MEDIUM,1
841,2013,4,5,0,69,42,9,19,1399,35,5.4,1007.7,5.4,0,1.2,MEDIUM,1
842,2013,4,5,1,63,40,11,18,1399,31,5.4,1008.1,5.4,0,0.6,MEDIUM,1
843,2013,4,5,2,64,36,17,20,1399,28,5.5,1008.1,5.5,0,0.2,MEDIUM,1
844,2013,4,5,3,64,33,17,20,1399,28,5.4,1008.2,5.4,0.5,0.8,MEDIUM,1
845,2013,4,5,4,69,34,16,18,1399,24,5.3,1007.7,5.3,0.1,0.6,MEDIUM,1
846,2013,4,5,5,66,29,12,25,1500,16,5.2,1007.8,5.2,0,1.4,MEDIUM,1
847,2013,4,5,6,66,28,12,25,1399,24,5.3,1007.6,5.3,0,0.6,MEDIUM,1
848,2013,4,5,7,60,33,12,24,1399,15,6.7,1007.9,6.7,0,0.9,MEDIUM,1
849,2013,4,5,8,56,71,11,16,1600,23,8.2,1008.1,7.6,0,0.9,MEDIUM,1
850,2013,4,5,9,121,71,17,12,1600,42,10.3,1008.3,7,0,2,HIGH,2
851,2013,4,5,10,121,89,17,12,1500,44,12.1,1008.1,-3.7,0,5.5,HIGH,2
852,2013,4,5,11,104,104,19,16,600,70,12.7,1008.2,-5.4,0,6.3,MEDIUM,1
853,2013,4,5,12,17,17,3,7.666666667,200,81,13,1008.2,-5.6,0,5.2,LOW,0
854,2013,4,5,13,17,17,3,7.666666667,200,85,13.8,1007.4,-8.2,0,6.4,LOW,0
855,2013,4,5,14,17,17,3,7.666666667,200,86,13.4,1007.2,-7.9,0,7.9,LOW,0
856,2013,4,5,15,16,16,3,7.666666667,200,91,12.2,1008.2,-8.4,0,7.2,LOW,0
857,2013,4,5,16,3,9,3,7.666666667,200,90,10.8,1009.1,-8,0,5.4,LOW,0
858,2013,4,5,17,3,9,3,7.666666667,200,96,10,1009.8,-8.7,0,7.8,LOW,0
859,2013,4,5,18,3,13,3,7.666666667,200,96,8.1,1012.1,-8.9,0,7.9,LOW,0
860,2013,4,5,19,14,22,5,7,300,91,7,1013.9,-11.2,0,3.3,LOW,0
861,2013,4,5,20,20,22,3,5,200,98,6,1014.8,-11.6,0,1.5,LOW,0
862,2013,4,5,21,20,22,3,5,300,83,5.2,1014.8,-11.4,0,2.4,LOW,0
863,2013,4,5,22,14,18,7,14,300,82,4.1,1014.6,-10.8,0,3.2,LOW,0
864,2013,4,5,23,5,14,5,12,300,86,2.4,1014.5,-8.6,0,1.7,LOW,0
865,2013,4,6,0,3,9,4,5,300,78,1.7,1013.8,-8.4,0,1.9,LOW,0
866,2013,4,6,1,11,14,3,5,300,70,0.8,1013,-8,0,2.2,LOW,0
867,2013,4,6,2,4,8,3,4,300,64,0,1012.4,-6.8,0,1.6,LOW,0
868,2013,4,6,3,3,6,3,5,366.6666667,55,-0.9,1011.9,-6.5,0,1.4,LOW,0
869,2013,4,6,4,3,6,3,10,400,50,-1.3,1011.7,-7,0,1.6,LOW,0
870,2013,4,6,5,3,7,3,6,400,51,-1.6,1011.7,-6.5,0,1.9,LOW,0
871,2013,4,6,6,13,22,3,6,500,46,0.4,1011.9,-5.8,0,0.9,LOW,0
872,2013,4,6,7,14,21,3,8,700,25,5.2,1011.6,-7.3,0,1.9,LOW,0
873,2013,4,6,8,15,37,3,26,500,48,6.9,1011.2,-8.3,0,2.5,LOW,0
874,2013,4,6,9,18,18,14,21,400,52,9,1010.6,-8.6,0,2.7,LOW,0
875,2013,4,6,10,26,42,11,24,300,76,10.6,1009.6,-9.7,0,2,MEDIUM,1
876,2013,4,6,11,18,36,15,6,400,86,10.7,1008,-9.1,0,2.2,LOW,0
877,2013,4,6,12,12,18,5,3,400,94,12.1,1006.8,-9,0,2.8,LOW,0
878,2013,4,6,13,5,8,3,11,300,100,13.1,1005.5,-11.5,0,2.2,LOW,0
879,2013,4,6,14,3,7,3,7,400,102,14.6,1004.5,-11.8,0,1.4,LOW,0
880,2013,4,6,15,3,7,3,7,400,105,15.3,1003.4,-12.1,0,3.4,LOW,0
881,2013,4,6,16,3,6,3,7,400,106,14.1,1002.7,-13.1,0,2.4,LOW,0
882,2013,4,6,17,3,8,3,7,400,92,12.9,1002.3,-10.9,0,2.9,LOW,0
883,2013,4,6,18,18,27,3,12,400,85,10.6,1002.4,-9.2,0,1.3,LOW,0
884,2013,4,6,19,25,51,3,18,400,68,7.6,1003.2,-6.2,0,1.3,MEDIUM,1
885,2013,4,6,20,21,60,3,29,700,27,6.2,1003.6,-5.5,0,1.6,LOW,0
886,2013,4,6,21,40,105,4,62,800,8,6.1,1003.5,-5.9,0,1.5,MEDIUM,1
887,2013,4,6,22,40,105,4,62,800,11,5.1,1003.3,-8.1,0,1.9,MEDIUM,1
888,2013,4,6,23,48,90,4,49,800,16,5.2,1003.2,-4.4,0,0.8,MEDIUM,1
889,2013,4,7,0,44,75,5,38,900,6,3.7,1002.6,-4.8,0,1,MEDIUM,1
890,2013,4,7,1,53,86,14,58,900,16,3.3,1001.9,-4.4,0,1.2,MEDIUM,1
891,2013,4,7,2,60,88,17,51,800,14,3.2,1001.5,-6,0,1.6,MEDIUM,1
892,2013,4,7,3,47,65,6,25,600,19,3.1,1001.7,-4.8,0,2,MEDIUM,1
893,2013,4,7,4,47,65,6,25,900,8,2.2,1001.8,-4.3,0,1.5,MEDIUM,1
894,2013,4,7,5,50,103,15,45,1600,2,1.6,1002,-4.1,0,2.4,MEDIUM,1
895,2013,4,7,6,62,125,28,53,2299,2,3,1002.2,-4,0,2.4,MEDIUM,1
896,2013,4,7,7,82,137,38,57,2500,4,5.2,1002.6,-4.9,0,1.6,MEDIUM,1
897,2013,4,7,8,74,126,47,50,2399,22,6.6,1002.2,-5.7,0,0.8,MEDIUM,1
898,2013,4,7,9,75,107,66,42,2200,43,7.7,1001.4,-5.1,0,3.6,MEDIUM,1
899,2013,4,7,10,63,93,91,38,1800,56,10.1,1000.4,-4.7,0,2,MEDIUM,1
900,2013,4,7,11,62,94,80,32,1700,64,10.5,999.4,-3.6,0,5.2,MEDIUM,1
901,2013,4,7,12,76,126,57,31,1500,70,11.5,998.4,-2.7,0,3,MEDIUM,1
902,2013,4,7,13,71,115,43,24,1100,79,12.7,996.9,-2,0,2.9,MEDIUM,1
903,2013,4,7,14,66,102,42,26,900,88,13.9,995.7,-2.1,0,3.8,MEDIUM,1
904,2013,4,7,15,85,141,56,39,1100,86,13,995,-1.4,0,2.6,MEDIUM,1
905,2013,4,7,16,89,138,60,38,1000,85,12.3,994.4,-2,0,3.7,MEDIUM,1
906,2013,4,7,17,94,136,59,45,900,75,11.9,994.9,-2.4,0,1.9,MEDIUM,1
907,2013,4,7,18,77,143,56,45,900,75,11.2,996.6,-0.6,0,2.3,MEDIUM,1
908,2013,4,7,19,91,155,54,52,1000,62,10.6,997.4,-0.6,0,2.6,MEDIUM,1
909,2013,4,7,20,93,155,42,57,1000,41,9.8,999.4,1.2,0,2.9,MEDIUM,1
910,2013,4,7,21,86,172,33,28,900,64,9.5,999.5,0.6,0,1.3,MEDIUM,1
911,2013,4,7,22,40,172,9,62.66666667,400,88,8.7,999.1,0.9,0,1,MEDIUM,1
912,2013,4,7,23,40,16,9,11,400,80,7.8,999.4,1.4,0,0.1,MEDIUM,1
913,2013,4,8,0,6,17,6,13,400,58,5.5,998.6,1,0,0.8,LOW,0
914,2013,4,8,1,14,31,6,10,500,56,4.3,999.1,1.5,0,1.5,LOW,0
915,2013,4,8,2,23,41,6,15,500,44,6,1000.2,-6.3,0,2,MEDIUM,1
916,2013,4,8,3,31,38,4,15,300,61,7.9,1000.4,-14.4,0,4,MEDIUM,1
917,2013,4,8,4,26,35,3,6,200,84,7.4,1000.7,-16.1,0,3.8,MEDIUM,1
918,2013,4,8,5,23,36,3,6,200,98,6.5,1001.8,-19.2,0,7.6,MEDIUM,1
919,2013,4,8,6,32,95,3,25.33333333,200,102,6.5,1002.2,-16.2,0,5.1,MEDIUM,1
920,2013,4,8,7,16,62,3,18.33333333,300,96,7,1002.7,-13.9,0,6.6,LOW,0
921,2013,4,8,8,17,77,3,18.33333333,300,96,8,1003.3,-13,0,5.4,LOW,0
922,2013,4,8,9,17,77,3,18.33333333,300,96,9.3,1003.3,-12,0,7.7,LOW,0
923,2013,4,8,10,15,58,3,18.33333333,300,98,9.8,1003.1,-12.1,0,6.8,LOW,0
924,2013,4,8,11,11,42,3,6.666666667,400,98,10.1,1002.8,-10.7,0,9.6,LOW,0
925,2013,4,8,12,20,43,3,6.666666667,400,100,9.9,1003.1,-10.9,0,7,LOW,0
926,2013,4,8,13,19,43,3,5.333333333,400,100,10.2,1002.8,-11.8,0,6.1,LOW,0
927,2013,4,8,14,16,58,3,10.66666667,400,98,11.6,1002.8,-12.7,0,6.9,LOW,0
928,2013,4,8,15,12,54,3,10.66666667,400,98,11.3,1003.1,-12.9,0,4.6,LOW,0
929,2013,4,8,16,25,108,3,30.33333333,400,101,10.2,1003.4,-13.1,0,7.1,MEDIUM,1
930,2013,4,8,17,24,108,3,30.33333333,400,99,9.2,1004.5,-13.3,0,7,MEDIUM,1
931,2013,4,8,18,20,136,3,53.66666667,400,98,8.4,1005.4,-12.7,0,6.5,LOW,0
932,2013,4,8,19,21,134,3,53.66666667,400,97,7.4,1006,-12.4,0,5,LOW,0
933,2013,4,8,20,18,86,3,29,400,100,7.6,1006.4,-12.3,0,4.5,LOW,0
934,2013,4,8,21,12,85,3,32.66666667,300,98,7.3,1006.5,-11.5,0,4.6,LOW,0
935,2013,4,8,22,15,70,3,15.66666667,300,101,7,1006.2,-11.2,0,6.8,LOW,0
936,2013,4,8,23,14,57,3,15.66666667,300,104,6.7,1006.1,-11,0,4.3,LOW,0
937,2013,4,9,0,13,25,3,17.66666667,300,103,6.5,1006.3,-10.7,0,5.3,LOW,0
938,2013,4,9,1,12,17,3,17.66666667,300,103,6,1006.4,-10.3,0,3.9,LOW,0
939,2013,4,9,2,10,24,3,17.66666667,300,104,5.6,1007.1,-10.2,0,3.3,LOW,0
940,2013,4,9,3,5,20,3,17.66666667,300,106,5.3,1007.8,-10.1,0,3.3,LOW,0
941,2013,4,9,4,14,20,3,17.66666667,300,105,4.7,1008.6,-10.2,0,3.8,LOW,0
942,2013,4,9,5,13,15,3,17.66666667,300,103,5.2,1009.3,-10.6,0,6.1,LOW,0
943,2013,4,9,6,17,22,3,17.66666667,300,103,5.5,1010.1,-11.2,0,6.4,LOW,0
944,2013,4,9,7,11,12,3,8.333333333,400,106,6.6,1010.7,-11.1,0,6.9,LOW,0
945,2013,4,9,8,11,16,3,8.333333333,400,106,8,1011.3,-11.4,0,1.7,LOW,0
946,2013,4,9,9,19,20,3,8.333333333,400,104,9.3,1011.7,-10.8,0,3.6,LOW,0
947,2013,4,9,10,7,20,3,8.333333333,400,103,9.7,1011.4,-11,0,5.7,LOW,0
948,2013,4,9,11,13,15,3,3.666666667,500,102,9.7,1011.4,-11,0,1.7,LOW,0
949,2013,4,9,12,13,15,3,2.666666667,500,102,9.8,1011.1,-10.4,0,2,LOW,0
950,2013,4,9,13,9,16,3,3,500,102,9.6,1011.1,-10,0,4.4,LOW,0
951,2013,4,9,14,13,17,3,2,500,105,10.8,1011.1,-10.7,0,3.7,LOW,0
952,2013,4,9,15,15,22,4,6,500,100,10.7,1010.6,-10.2,0,2.1,LOW,0
953,2013,4,9,16,8,12,3,2.666666667,500,106,10.7,1010.9,-13.4,0,1.9,LOW,0
954,2013,4,9,17,10,14,3,3,500,106,9.1,1011.4,-10.5,0,2.4,LOW,0
955,2013,4,9,18,12,22,3,5,500,104,8.3,1011.9,-12.8,0,3.4,LOW,0
956,2013,4,9,19,12,22,3,5,500,104,7.6,1012.9,-11.7,0,3,LOW,0
957,2013,4,9,20,8,15,3,3,500,101,7.3,1013.7,-12.5,0,3.9,LOW,0
958,2013,4,9,21,11,13,3,2,400,100,6.8,1013.8,-12.9,0,3,LOW,0
959,2013,4,9,22,10,13,3,8.333333333,400,100,6.1,1013.7,-12.5,0,2.5,LOW,0
960,2013,4,9,23,6,7,4,2,400,102,4.5,1013.6,-12.5,0,0.9,LOW,0
961,2013,4,10,0,19,5,3,8.333333333,400,99,2.4,1013.2,-11.5,0,0.9,LOW,0
962,2013,4,10,1,10,9,3,21.66666667,300,97.8894,3.4,1012.9,-9.6,0,2.3,LOW,0
963,2013,4,10,2,5,9,3,28.66666667,300,94.8906,3.2,1012.6,-8.8,0,1.4,LOW,0
964,2013,4,10,3,3,10,1.1424,4.666666667,300,80.8248,2.2,1012.2,-8.2,0,1.2,LOW,0
965,2013,4,10,4,8,15,3,41.66666667,100,90.3924,1.9,1012.3,-9.1,0,0.9,LOW,0
966,2013,4,10,5,11,15,3,40.00893333,100,81.1818,2.2,1012.3,-9.4,0,1.5,LOW,0
967,2013,4,10,6,5,17,3,40.00893333,200,79.254,3.7,1012.6,-8.7,0,0.8,LOW,0
968,2013,4,10,7,5,8,3,2,500,57.1914,6,1012.4,-9.1,0,2.1,LOW,0
969,2013,4,10,8,24,46,14,38,500,51.6222,8.7,1011.7,-10.3,0,2,MEDIUM,1
970,2013,4,10,9,20,30,7,16,300,78.8256,9.6,1011.5,-11.7,0,3,LOW,0
971,2013,4,10,10,20,29,6,16,300,97.2468,9,1010.9,-12.2,0,6.1,LOW,0
972,2013,4,10,11,25,11,3,4,200,102.6018,10.7,1010,-13.4,0,4.8,MEDIUM,1
973,2013,4,10,12,12,11,3,8.666666667,200,104.1012,11.1,1009,-13.1,0,2.1,LOW,0
974,2013,4,10,13,14,14,3,9,200,103.887,11.5,1008.3,-10.7,0,7,LOW,0
975,2013,4,10,14,14,14,3,8,200,104.1012,10.8,1008,-10.7,0,11.8,LOW,0
976,2013,4,10,15,8,8,3,9,200,105.3864,10,1008,-9.2,0,5.2,LOW,0
977,2013,4,10,16,3,3,4,21,200,103.4586,11.3,1007.6,-10.9,0,4.2,LOW,0
978,2013,4,10,17,3,3,3,28,266.6666667,102.816,10.7,1007.5,-10.8,0,1.4,LOW,0
979,2013,4,10,18,3,3,3,37,333.3333333,101.745,8.1,1008,-8.9,0,1.4,LOW,0
980,2013,4,10,19,3,3,3,37,133.3333333,81.396,6,1008.7,-9.9,0,1.6,LOW,0
981,2013,4,10,20,3,6,3,51,133.3333333,87.1794,5.4,1009.3,-10.8,0,1.1,LOW,0
982,2013,4,10,21,3,7,3,61,133.3333333,70.0434,3.6,1009.6,-9.1,0,1.8,LOW,0
983,2013,4,10,22,3,6,3,52,133.3333333,73.0422,3.4,1009.7,-8.6,0,2.1,LOW,0
