No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,class,TARGET
5047,2013,9,27,6,3,115,9,77,2100,1,10.3,1006.6,10,0,0.8,LOW,0
5048,2013,9,27,7,3,136,9,73,2100,1,14.9,1006.7,11.5,0,0.7,LOW,0
5049,2013,9,27,8,3,180,12,80,2100,1,17.5,1006.6,10.8,0,1.8,LOW,0
5050,2013,9,27,9,3,167,19,86,2100,2,19.3,1006.3,10,0,1.3,LOW,0
5051,2013,9,27,10,3,201,26,98,2100,10,21,1005.7,9.6,0,2.1,LOW,0
5052,2013,9,27,11,3,236,31,122,2200,26,22.5,1004.9,10.6,0,0.6,LOW,0
5053,2013,9,27,12,16,264,30,161,2300,30,24.1,1003.9,11.4,0,1.1,LOW,0
5054,2013,9,27,13,17,266,30,185,2400,44,24.4,1003.2,11.7,0,1.9,LOW,0
5055,2013,9,27,14,24,236,42,100,1700,160,24.3,1003,10.2,0,3.3,MEDIUM,1
5056,2013,9,27,15,43,251,54,48,1600,232,23.6,1002.7,11,0,2.2,MEDIUM,1
5057,2013,9,27,16,43,319,50,37,1600,234,22.9,1002.6,11.3,0,1.1,MEDIUM,1
5058,2013,9,27,17,36,300,56,58,1600,225,20.1,1002.9,13.1,0,0.7,MEDIUM,1
5059,2013,9,27,18,14,347,46,81,1800,171,18.1,1003.2,12.3,0,1.2,LOW,0
5060,2013,9,27,19,14,347,46,81,1800,171,17.1,1003.6,12.8,0,1,LOW,0
5061,2013,9,27,20,29,349,23,172,2800,30,18.3,1003.9,12.3,0,0.7,MEDIUM,1
5062,2013,9,27,21,28,332,43,142,2400,70,17.8,1004.1,12.3,0,0.9,MEDIUM,1
5063,2013,9,27,22,26,299,36,111,2000,75,17.1,1004,11.8,0,1.3,MEDIUM,1
5064,2013,9,27,23,26,299,36,111,2000,75,15.5,1004,11.3,0,0.5,MEDIUM,1
5065,2013,9,28,0,21,270,21,94,1700,41,14.4,1003.9,11.5,0,1,LOW,0
5066,2013,9,28,1,14,195,16,80,1400,44,14.1,1003.6,10.9,0,1.2,LOW,0
5067,2013,9,28,2,14,197,10,80,1200,31,14.1,1003.5,10.7,0,1.4,LOW,0
5068,2013,9,28,3,16,214,9,79,1200,28,12.9,1003.6,10.3,0,0.5,LOW,0
5069,2013,9,28,4,13,223,9,80,1200,18,12,1004,10.4,0,0.7,LOW,0
5070,2013,9,28,5,15,237,6,72,1300,18,11.6,1004.3,10.2,0,0.4,LOW,0
5071,2013,9,28,6,16,241,6,91,1400,1,11.8,1004.6,11,0,0,LOW,0
5072,2013,9,28,7,20,261,6,91,1500,1,14,1004.9,11.5,0,0,LOW,0
5073,2013,9,28,8,22,299,12,91,1700,1,15.9,1005.1,11.1,0,0.8,MEDIUM,1
5074,2013,9,28,9,23,311,19,87,1700,8,17.3,1005.3,12.4,0,1.2,MEDIUM,1
5075,2013,9,28,10,24,315,25,89,1700,20,18,1005,12,0,0.9,MEDIUM,1
5076,2013,9,28,11,28,328,29,90,1700,37,18.9,1004.5,12.6,0,1.8,MEDIUM,1
5077,2013,9,28,12,27,326,29,67,1600,78,20,1004.1,12.5,0,0.7,MEDIUM,1
5078,2013,9,28,13,26,316,25,65,1600,103,20.2,1003.6,12.7,0,1.2,MEDIUM,1
5079,2013,9,28,14,22,306,24,64,1600,126,20.5,1003.5,13,0,0.8,MEDIUM,1
5080,2013,9,28,15,17,287,26,47,1500,157,20.3,1003.7,13,0,0.6,LOW,0
5081,2013,9,28,16,20,283,27,43,1400,160,19.6,1004,14,0,0.8,LOW,0
5082,2013,9,28,17,19,289,26,45,1500,155,17.1,1004.4,14.2,0,0.8,LOW,0
5083,2013,9,28,18,22,290,26,46,1533.333333,122.094,15.3,1005,13.8,0,0.8,MEDIUM,1
5084,2013,9,28,19,24,280,8.8536,64.4642,1600,88.2504,14.7,1005.9,13.7,0,0.5,MEDIUM,1
5085,2013,9,28,20,21,285,7.14,81.9147,1666.666667,57.4056,14.2,1006.3,13.4,0,0.5,LOW,0
5086,2013,9,28,21,26,309,6.2832,105.3189,1766.666667,34.9146,14.1,1006.8,13.5,0,0.8,MEDIUM,1
5087,2013,9,28,22,26,326,4.8552,138.3722,2033.333333,1.4994,15.9,1007.2,13.6,0,0.8,MEDIUM,1
5088,2013,9,28,23,23,292,7,150,2200,1,15.5,1007.2,13.3,0,0.5,MEDIUM,1
5089,2013,9,29,0,21,295,10,123,1900,15,14.1,1007.2,13.3,0,0.8,LOW,0
5090,2013,9,29,1,25,303,9,129,1900,9,14.2,1007.5,13.4,0,0.9,MEDIUM,1
5091,2013,9,29,2,25,320,8,140,2000,1,14.6,1007.7,13.3,0,0.6,MEDIUM,1
5092,2013,9,29,3,23,295,7,126,1900,1,15,1007.8,13.9,0,0.8,MEDIUM,1
5093,2013,9,29,4,23,282,8,92,1700,22,14.9,1008.4,13.8,0,0.8,MEDIUM,1
5094,2013,9,29,5,19,273,7,84,1600,29,14.4,1009.2,13.6,0,0.4,LOW,0
5095,2013,9,29,6,12,248,9,71,1500,43,15.6,1010.2,14.6,0,0.5,LOW,0
5096,2013,9,29,7,10,252,9,89,1500,21,17.9,1011,14,0,1.4,LOW,0
5097,2013,9,29,8,6,253,11,96,1700,8,18.5,1011.8,14.4,0,2,LOW,0
5098,2013,9,29,9,165.6666667,231,16,98,2000,4,18.6,1012.4,14.3,0,0.6,HIGH,2
5099,2013,9,29,10,164.3333333,213,23,96,2300,3,18.6,1012.5,14.5,0,1.4,HIGH,2
5100,2013,9,29,11,180.3333333,179,29,89,2200,18,19,1012.3,14.5,0,1.3,HIGH,2
5101,2013,9,29,12,180.3333333,179,29,89,2200,18,19.4,1011.9,14.4,0,1.9,HIGH,2
5102,2013,9,29,13,206,186,29,92,2000,36,19.6,1011.5,14.6,0,1.4,HIGH,2
5103,2013,9,29,14,200,214,29,85,1900,54,19.6,1011.4,14.8,0,1.1,HIGH,2
5104,2013,9,29,15,200,207,30,74,1800,65,19.6,1011.3,14.6,0,0.9,HIGH,2
5105,2013,9,29,16,213,224,23,83,1700,58,19.7,1011.5,14.7,0,1.6,HIGH,2
5106,2013,9,29,17,185,186,26,79,1700,61,19.4,1011.6,14.6,0,0.8,HIGH,2
5107,2013,9,29,18,172,181,24,79,1700,58,19.4,1012.1,14.2,0,0.7,HIGH,2
5108,2013,9,29,19,168,178,23,89,1800,42,19.3,1012.7,14.5,0,1,HIGH,2
5109,2013,9,29,20,167,178,23,89,1800,42,18.9,1013.2,15,0,0.8,HIGH,2
5110,2013,9,29,21,177,177,23,86,1800,30,18.3,1013.2,15.4,0,0.8,HIGH,2
5111,2013,9,29,22,170,180,15,104,1800,5,18.1,1013.2,15.5,0,0.5,HIGH,2
5112,2013,9,29,23,167,180,15,105,1800,4,17.6,1013.2,15.8,0,0,HIGH,2
5113,2013,9,30,0,157,170,19,100,1800,6,17.1,1013,15.8,0,0,HIGH,2
5114,2013,9,30,1,170,170,12,100,1800,1,16.5,1012.7,15.4,0,0.6,HIGH,2
5115,2013,9,30,2,166,167,7,101,1900,1,16.4,1012.6,15.6,0,0,HIGH,2
5116,2013,9,30,3,172,185,6,100,2000,1,15.8,1012.5,15.3,0,0.2,HIGH,2
5117,2013,9,30,4,169,223,8,100,1700,1,16.5,1012.8,16.2,0,0,HIGH,2
5118,2013,9,30,5,155,176,6,85,1600,1,17.1,1013,16.6,0,0,HIGH,2
5119,2013,9,30,6,135,151,6,80,1400,1,17.8,1013.1,17.2,0,1.2,HIGH,2
5120,2013,9,30,7,112,100,6,71,1300,1,18.1,1013.5,17.1,0,1.1,MEDIUM,1
5121,2013,9,30,8,107,82,7,69,1400,1,18.6,1013.7,17.3,0,0.7,MEDIUM,1
5122,2013,9,30,9,97,115,9,70,1500,1,18.7,1013.6,17,0,0.6,MEDIUM,1
5123,2013,9,30,10,119,140,15,74,1700,11,19.3,1013.4,17.1,0,1.4,HIGH,2
5124,2013,9,30,11,138,147,22,74,1800,25,19.9,1012.9,17.1,0,1.2,HIGH,2
5125,2013,9,30,12,144,124,39,54,1800,58,20.9,1011.9,17.3,0,2,HIGH,2
5126,2013,9,30,13,140,116,52,46,1900,75,20.7,1011.5,17.1,0,1.9,HIGH,2
5127,2013,9,30,14,110,114,56,50,1700,74,20.9,1010.9,17.3,0,0.9,MEDIUM,1
5128,2013,9,30,15,136,138,47.9808,72.4709,1766.666667,49.9086,20.5,1010.7,17.3,0,0.7,HIGH,2
5129,2013,9,30,16,126,114,56,50,1700,74,20.1,1010.7,17.5,0,0.5,HIGH,2
5130,2013,9,30,17,128,144,45.4104,66.1066,1800,56.3346,18.5,1010.9,17.3,0,0.7,HIGH,2
5131,2013,9,30,18,157,232,18.2784,100.1864,2000,7.0686,17.5,1010.9,16.9,0,0.5,HIGH,2
5132,2013,9,30,19,168,199,9.1392,104.703,1866.666667,3.333333333,17.2,1011.1,16.7,0,0.5,HIGH,2
5133,2013,9,30,20,168,224,5.4264,103.8818,2000,4.022866667,17,1011.4,16.7,0,0.7,HIGH,2
5134,2013,9,30,21,198,206,4.8552,105.3189,2000,1.666666667,17.1,1011.2,16.8,0,0.8,HIGH,2
5135,2013,9,30,22,185,196,4.8552,102.2394,1866.666667,3.333333333,17.4,1010.9,17.2,0,0,HIGH,2
5136,2013,9,30,23,188,195,5.1408,95.8751,1866.666667,3.333333333,17.3,1010.4,17.1,0,1.1,HIGH,2
5137,2013,10,1,0,193,206,5.9976,99.3652,2000,1.666666667,17.9,1009.9,17.4,0,1.5,HIGH,2
5138,2013,10,1,1,195,201,5.4264,102.2394,1833.333333,1,18.7,1009.7,16.8,0,1.1,HIGH,2
5139,2013,10,1,2,175,187,9.7104,106.1401,1900,1,18.7,1009.3,16.8,0,0.5,HIGH,2
5140,2013,10,1,3,166,202,9.1392,98.1334,1766.666667,3.022866667,18.6,1008.9,16.9,0,0,HIGH,2
5141,2013,10,1,4,168,211,7.9968,85.33636667,1766.666667,3.022866667,18.5,1009.2,17.2,0,1.3,HIGH,2
5142,2013,10,1,5,160,221,7.14,83.3518,1900,3.022866667,18,1008.6,17.4,2.1,1,HIGH,2
5143,2013,10,1,6,150,199,5.4264,74.5239,1766.666667,3.022866667,17.8,1008.7,17.3,5.3,2.6,HIGH,2
5144,2013,10,1,7,130,147,3.4272,62.8218,1633.333333,12.33333333,17.9,1009.8,17.4,0.2,0.6,HIGH,2
5145,2013,10,1,8,104,108,4.5696,66.1066,1400,1,17.9,1009.8,16.8,0.2,1.5,MEDIUM,1
5146,2013,10,1,9,104,43,2.856,64.6695,1300,3.379866667,17.5,1010.6,16.2,1.9,0.5,MEDIUM,1
5147,2013,10,1,10,74,74,1.1424,57.0734,1133.333333,8.1396,17.2,1010.6,16.2,2.7,1.9,MEDIUM,1
5148,2013,10,1,11,30,30,0.2856,41.4706,700,33.4152,18.1,1010,16.1,0.1,3.1,MEDIUM,1
5149,2013,10,1,12,26,26,1.333066667,52.7621,700,28.7028,19.8,1009.2,15.6,0,3,MEDIUM,1
5150,2013,10,1,13,22,22,1.7136,33.2586,333.3333333,53.3358,22.2,1008.7,14.6,0,2.8,MEDIUM,1
5151,2013,10,1,14,17,17,2.2848,16.2187,300,74.97,22.7,1008.9,13.2,0,2,LOW,0
5152,2013,10,1,15,12,12,2,14,300,81.8244,22.4,1009.6,12.9,0,1.7,LOW,0
5153,2013,10,1,16,8,8,1,14,300,82.6812,23.3,1010.1,14,0,0.6,LOW,0
5154,2013,10,1,17,8,8,1,16,300,76.8978,18.2,1010.6,14.5,0,0.5,LOW,0
5155,2013,10,1,18,14,41,1,28,500,50.1228,15.8,1011.5,14.3,0,0.7,LOW,0
5156,2013,10,1,19,19,63,1,60,933.3333333,10.4958,15,1012.5,14.2,0,0.8,LOW,0
5157,2013,10,1,20,37,65,1,75,866.6666667,8.4986,14.8,1013.6,14.3,0,1.1,MEDIUM,1
5158,2013,10,1,21,41,64,1,75,1200,1,16.1,1014.3,14.3,0,1.1,MEDIUM,1
5159,2013,10,1,22,34,46,2,49,800,17,15.6,1014.9,14.3,0,1.7,MEDIUM,1
5160,2013,10,1,23,31,46,1,49,800,12,14.2,1015.4,13.7,0,1.4,MEDIUM,1
5161,2013,10,2,0,31,4,1,56,700,4,13.2,1015.5,12.7,0,0.8,MEDIUM,1
5162,2013,10,2,1,28,28,1,58,700,1,12.2,1015.8,11.9,0,0,MEDIUM,1
5163,2013,10,2,2,30,49,1,51,700,1,11.1,1015.8,10.8,0,0.5,MEDIUM,1
5164,2013,10,2,3,28,49,1,47,700,1,14.3,1016.1,2.5,0,2.2,MEDIUM,1
5165,2013,10,2,4,17,17,2,42,500,14,15.4,1016.4,1.5,0,2.4,LOW,0
5166,2013,10,2,5,9,9,3,20,300,33,15.4,1016.5,0,0,2.1,LOW,0
5167,2013,10,2,6,9,9,8,8,300,57,15.5,1017.1,1.2,0,2.8,LOW,0
5168,2013,10,2,7,6,6,13,15,300,49,17.1,1017.6,2.3,0,2,LOW,0
5169,2013,10,2,8,5,5,16,23,400,39,18.4,1017.7,0.9,0,2.6,LOW,0
5170,2013,10,2,9,10,10,18,22,400,42,19.4,1017.4,0.9,0,2.4,LOW,0
5171,2013,10,2,10,4,4,11,15,300,55,20.1,1016.9,0.5,0,1.9,LOW,0
5172,2013,10,2,11,3,3,7,11,300,66,21.2,1015.9,1.4,0,0.6,LOW,0
5173,2013,10,2,12,3,3,12,14,300,68,22.4,1014.6,0.2,0,1.6,LOW,0
5174,2013,10,2,13,11,11,9,11,300,78,23.1,1013.6,1.4,0,2,LOW,0
5175,2013,10,2,14,6,6,6,10,300,86,23.3,1013.1,2.2,0,2,LOW,0
5176,2013,10,2,15,3,6,8,18,300,83,22.9,1012.6,3.4,0,2.8,LOW,0
5177,2013,10,2,16,14,35,7,19,300,97,22,1011.9,3.1,0,2.5,LOW,0
5178,2013,10,2,17,10,55,6,23,400,110,19.6,1011.5,4.5,0,1.4,LOW,0
5179,2013,10,2,18,17,56,8,38,400,87,18.3,1011.5,5.5,0,2,LOW,0
5180,2013,10,2,19,24,99,9,63,600,50,16.2,1011.7,5.8,0,1.4,MEDIUM,1
5181,2013,10,2,20,31,104,9,73,600,25,16.8,1012,6,0,2.4,MEDIUM,1
5182,2013,10,2,21,34,81,10,79,600,14,13.9,1011.8,7.6,0,1.1,MEDIUM,1
5183,2013,10,2,22,41,136,9,87,700,1,12.3,1011.6,8.8,0,1.1,MEDIUM,1
5184,2013,10,2,23,40,109,9,91,700,1,10.4,1011.4,9,0,0.4,MEDIUM,1
5185,2013,10,3,0,39,126,8,89,800,1,9.6,1011.7,8.7,0,0.5,MEDIUM,1
5186,2013,10,3,1,44,112,7,81,800,1,13,1011.7,7.4,0,1.1,MEDIUM,1
5187,2013,10,3,2,38,90,7,76,900,1,12.9,1011.5,7.1,0,1.4,MEDIUM,1
5188,2013,10,3,3,43,77,8,79,900,1,13.1,1011.4,6.9,0,2,MEDIUM,1
5189,2013,10,3,4,44,68,10,75,700,1,12.7,1011.8,6.7,0,1.5,MEDIUM,1
5190,2013,10,3,5,40,69,9,67,600,1,11.7,1012.2,6.8,0,1.3,MEDIUM,1
5191,2013,10,3,6,21,31,7,58,500,1,12.6,1013.1,6.8,0,1.3,LOW,0
5192,2013,10,3,7,25,72,7,60,600,1,14.7,1013.7,7.7,0,1.1,MEDIUM,1
5193,2013,10,3,8,51,109,15,65,1000,2,16,1014.2,7,0,3,MEDIUM,1
5194,2013,10,3,9,66,141,43,71,1800,7,17,1014,7.9,0,2.8,MEDIUM,1
5195,2013,10,3,10,82,186,86,77,3100,16,18.3,1013.3,8.3,0,2.1,MEDIUM,1
5196,2013,10,3,11,107,221,102,81,3800,30,19.2,1012.9,8.8,0,2.2,MEDIUM,1
5197,2013,10,3,12,114,207,104,77,3600,60,20.1,1011.9,8.7,0,3.3,HIGH,2
5198,2013,10,3,13,110,197,92,67,3300,80,20.5,1010.9,9.4,0,3.6,MEDIUM,1
5199,2013,10,3,14,106,180,82,59,2900,92,21.1,1010.2,10.6,0,1.8,MEDIUM,1
5200,2013,10,3,15,94,188,52,52,2200,104,21.7,1009.8,11.7,0,1.7,MEDIUM,1
5201,2013,10,3,16,92,181,43,55,2100,105,20.6,1009.3,12.6,0,1.1,MEDIUM,1
5202,2013,10,3,17,92,194,33,56,1800,94,16.6,1009.1,13.9,0,0.9,MEDIUM,1
5203,2013,10,3,18,75,167,20,56,1500,69,15.8,1009.7,13.5,0,0.7,MEDIUM,1
5204,2013,10,3,19,59,137,15,49,1100,70,17.2,1010.2,14.7,0,0.8,MEDIUM,1
5205,2013,10,3,20,48,101,11,42,900,65,17.4,1010.4,14.7,0,2.1,MEDIUM,1
5206,2013,10,3,21,44,75,8,39,900,58,16.5,1010.3,14.1,0,1.5,MEDIUM,1
5207,2013,10,3,22,43,51,8,43,800,48,15.3,1010,13.5,0,0.7,MEDIUM,1
5208,2013,10,3,23,41,51,8,52,900,30,15.3,1009.5,12.8,0,1.7,MEDIUM,1
5209,2013,10,4,0,37,5,8,48,900,29,15.5,1009.2,11.9,0,2.2,MEDIUM,1
5210,2013,10,4,1,38,22,12,46,1400,30,15.6,1008.9,11.8,0,1.9,MEDIUM,1
5211,2013,10,4,2,44,65,14,53,1600,18,15.2,1008.5,11.8,0,1.1,MEDIUM,1
5212,2013,10,4,3,58,82,30,72,2300,4,12.9,1007.9,11.8,0,0.1,MEDIUM,1
5213,2013,10,4,4,58,88,22,72,2200,1,12.9,1007.7,11.6,0,0.7,MEDIUM,1
5214,2013,10,4,5,55,85,14,65,2000,1,12,1007.7,11.4,0,0,MEDIUM,1
5215,2013,10,4,6,57,82,11,66,2000,1,12,1007.9,11.7,0,0,MEDIUM,1
5216,2013,10,4,7,61,98,15,68,2300,1,14,1008.4,13.2,0,0.6,MEDIUM,1
5217,2013,10,4,8,73,122,31,70,2800,3,16.7,1008.6,12.2,0,1,MEDIUM,1
5218,2013,10,4,9,81,150,51,75,3000,6,18,1008.5,12.4,0,1,MEDIUM,1
5219,2013,10,4,10,101,157,88,78,3200,20,19.3,1008,12.3,0,1.2,MEDIUM,1
5220,2013,10,4,11,122,188,103,75,3100,43,20.1,1007.3,12.3,0,1.2,HIGH,2
5221,2013,10,4,12,132,190,98,84,3000,59,21.4,1006.6,12.8,0,1.7,HIGH,2
5222,2013,10,4,13,153,247,89,100,3300,71,21.8,1005.8,12.9,0,1.9,HIGH,2
5223,2013,10,4,14,176,275,81,90,3100,113,22,1005.7,13.6,0,1.7,HIGH,2
5224,2013,10,4,15,179,283,57,74,2500,140,21.8,1005.6,13.9,0,1.7,HIGH,2
5225,2013,10,4,16,171,258,47,64,2300,153,21.2,1005.6,14.4,0,0.7,HIGH,2
5226,2013,10,4,17,172,252,44,71,2200,140,18.1,1005.9,15.5,0,0,HIGH,2
5227,2013,10,4,18,182,296,23,79,2400,93,16.5,1006.6,15.4,0,0,HIGH,2
5228,2013,10,4,19,200,258,12,101,2700,48,15.9,1007.3,15.1,0,0.6,HIGH,2
5229,2013,10,4,20,233,269,8,113,2600,24,15.6,1008.1,15,0,0.8,HIGH,2
5230,2013,10,4,21,297,338,8,145,3000,8,15.1,1008.6,14.6,0,0.6,HIGH,2
5231,2013,10,4,22,376,389,10,126,2900,29,14.7,1008.8,14.4,0,0.5,HIGH,2
5232,2013,10,4,23,379,400,8,102,2800,27,14.5,1009,14.2,0,0.1,HIGH,2
5233,2013,10,5,0,378,391,6,90,2800,25,14.3,1009.3,14,0,0,HIGH,2
5234,2013,10,5,1,350,390,6,119,3000,8,14.1,1009.7,13.9,0,0,HIGH,2
5235,2013,10,5,2,300,356,6,139,3300,1,13.7,1009.6,13.5,0,0.8,HIGH,2
5236,2013,10,5,3,303,313,5,124,3300,1,13.4,1010,13.2,0,0,HIGH,2
5237,2013,10,5,4,294,307,5,119,3200,1,13.2,1010.7,13,0,0,HIGH,2
5238,2013,10,5,5,251,267,6,114,3200,1,13.4,1011.2,13.2,0,0.6,HIGH,2
5239,2013,10,5,6,255,264,6,106,3000,1,13.6,1011.8,13.4,0,0.6,HIGH,2
5240,2013,10,5,7,270,290,7,99,2900,1,15.2,1012.5,15,0,0.5,HIGH,2
5241,2013,10,5,8,283,334,9,92,2700,1,17.4,1013.4,13.7,0,1.7,HIGH,2
5242,2013,10,5,9,307,329,17,93,2700,8,19,1013.9,13.4,0,1.9,HIGH,2
5243,2013,10,5,10,315,354,37,93,2700,22,20.1,1013.9,13.1,0,1.7,HIGH,2
5244,2013,10,5,11,323,380,56,109,2700,33,21.2,1013.7,13.4,0,2.6,HIGH,2
5245,2013,10,5,12,339,401,60,117,2600,57,22.2,1013,13.5,0,1.6,HIGH,2
5246,2013,10,5,13,356,429,48,126,2600,84,23.1,1012.9,13.8,0,1.2,HIGH,2
5247,2013,10,5,14,319,364,45,94,2000,145,23.3,1013,13.5,0,1,HIGH,2
5248,2013,10,5,15,319,364,45,94,2100,172,23.3,1013.1,13.7,0,1.5,HIGH,2
5249,2013,10,5,16,295,364,40,90,2100,156,21.5,1013.3,15.8,0,0.6,HIGH,2
5250,2013,10,5,17,252,315,28,61,1800,154,17.9,1013.9,15.9,0,0.7,HIGH,2
5251,2013,10,5,18,254,279,15,79,1900,101,16.5,1014.5,15.4,0,0.7,HIGH,2
5252,2013,10,5,19,265,296,8,98,2300,53,15.9,1015.4,15.1,0,0.9,HIGH,2
5253,2013,10,5,20,308,335,5,136,3000,8,15.8,1015.9,15.2,0,0.8,HIGH,2
5254,2013,10,5,21,338,362,5,161,3600,1,15.1,1016.5,14.6,0,0.8,HIGH,2
5255,2013,10,5,22,300,294,4,153,3300,1,14.5,1016.7,14.2,0,0,HIGH,2
5256,2013,10,5,23,270,244,4,145,3100,1,14.1,1016.9,13.8,0,0,HIGH,2
5257,2013,10,6,0,255,258,4,136,3100,1,13.8,1016.8,13.6,0,0.6,HIGH,2
5258,2013,10,6,1,292,295,3,133,2900,1,13.4,1016.6,13.2,0,0.6,HIGH,2
5259,2013,10,6,2,297,299,3,130,2900,1,13.1,1016.3,12.9,0,0.2,HIGH,2
5260,2013,10,6,3,287,323,3,118,3000,1,12.6,1016.3,12.4,0,0,HIGH,2
5261,2013,10,6,4,229,323,3,107,2300,1,12.6,1016.6,12.4,0,0,HIGH,2
5262,2013,10,6,5,186,155,6,89,2200,1,14,1016.9,14,0,1.1,HIGH,2
5263,2013,10,6,6,170,222,9,76,2700,5,15.6,1017.2,15.6,0,1.3,HIGH,2
5264,2013,10,6,7,175,226,10,89,2900,1,16.3,1017.7,15.8,0,0.4,HIGH,2
5265,2013,10,6,8,180,228,11,91,2800,1,17,1017.7,15.3,0,1.4,HIGH,2
5266,2013,10,6,9,174,175,11,89,3000,1,17.7,1018,15.5,0,1.2,HIGH,2
5267,2013,10,6,10,229,241,11,86,3900,1,18.2,1017.6,15.4,0,1.3,HIGH,2
5268,2013,10,6,11,140,241,12,59,2600,21,18.7,1016.9,15.6,0,2.2,HIGH,2
5269,2013,10,6,12,92,128,15,67,2600,21,18.5,1016,15.7,0,2.1,MEDIUM,1
5270,2013,10,6,13,170,199,12,75,3100,10,19.2,1015.4,16.1,0,1.2,HIGH,2
5271,2013,10,6,14,156,199,25,59,2600,57,20.4,1014.8,15.8,0,1.3,HIGH,2
5272,2013,10,6,15,131,142,37,61,2400,78,20.7,1014,15.5,0,1.6,HIGH,2
5273,2013,10,6,16,135,156,40,67,2300,86,20.1,1013.4,15.5,0,1,HIGH,2
5274,2013,10,6,17,152,167,34,65,2100,85,17.2,1013.9,15.7,0,1.1,HIGH,2
5275,2013,10,6,18,149,161,16,67,2200,57,15.9,1014.1,15.1,0,0.2,HIGH,2
5276,2013,10,6,19,135,151,10,87,2400,30,15.4,1014.4,14.9,0,0.4,HIGH,2
5277,2013,10,6,20,147,166,7,105,2800,9,15.2,1014.7,14.9,0,0,HIGH,2
5278,2013,10,6,21,173,194,6,119,3100,1,14.9,1014.7,14.6,0,0.8,HIGH,2
5279,2013,10,6,22,170,181,7,113,3200,1,14.7,1014.7,14.5,0,0.5,HIGH,2
5280,2013,10,6,23,152,163,5,97,3200,1,14.5,1014.6,14.3,0,0.6,HIGH,2
5281,2013,10,7,0,147,160,4,92,3200,1,14.2,1014.7,14,0,0,HIGH,2
5282,2013,10,7,1,139,148,5,87,3000,1,13.9,1014.6,13.7,0,0.6,HIGH,2
5283,2013,10,7,2,148,148,6,73,2900,1,13.6,1014.1,13.4,0,0.4,HIGH,2
5284,2013,10,7,3,128,131,5,74,2700,1,14.6,1014.3,14.6,0,1,HIGH,2
5285,2013,10,7,4,146,175,6,74,2700,1,13.9,1014.8,13.7,0,0.9,HIGH,2
5286,2013,10,7,5,132,150,8,82,2300,1,13.4,1015.1,13.2,0,0.5,HIGH,2
5287,2013,10,7,6,131,143,9,79,2200,1,15.6,1015.6,14.1,0,1.4,HIGH,2
5288,2013,10,7,7,145,143,9,83,2100,1,17.6,1016.6,13.1,0,3.2,HIGH,2
5289,2013,10,7,8,128,138,12,75,2000,10,19.8,1017,9.1,0,2.1,HIGH,2
5290,2013,10,7,9,128,138,12,75,1400,27,22.1,1017.2,6.7,0,3.2,HIGH,2
5291,2013,10,7,10,23,23,11,20,500,56,23.2,1017,3.7,0,3.8,MEDIUM,1
5292,2013,10,7,11,19,19,12,21,500,60,24.2,1016.7,3.5,0,3.8,LOW,0
5293,2013,10,7,12,24,24,10,19,500,66,25,1015.8,2.4,0,3.1,MEDIUM,1
5294,2013,10,7,13,24,45,10,19,500,76,25.6,1015,2.9,0,2.8,MEDIUM,1
5295,2013,10,7,14,25,52,9,22,500,91,25.4,1015.1,5,0,2.7,MEDIUM,1
5296,2013,10,7,15,4,14,7,20,500,95,24.8,1015.1,4,0,2.9,LOW,0
5297,2013,10,7,16,3,6,7,22,400,88,23.9,1015.2,4.3,0,2.2,LOW,0
5298,2013,10,7,17,20,21,7,28,400,78,20,1015.3,9.3,0,0.5,LOW,0
5299,2013,10,7,18,22,67,7,39,500,55,18.7,1015.9,10.3,0,1.2,MEDIUM,1
5300,2013,10,7,19,33,71,7,61,700,27,18.6,1015.8,10.4,0,0.4,MEDIUM,1
5301,2013,10,7,20,34,89,7,73,800,14,18.9,1016.8,6,0,1.9,MEDIUM,1
5302,2013,10,7,21,43,64,10,94,1000,7,19.3,1018.2,12.3,0,0.8,MEDIUM,1
5303,2013,10,7,22,85,362,17,66,1300,64,18.9,1017.8,12.4,0,1,MEDIUM,1
5304,2013,10,7,23,77,191,15,60,1100,56,18,1017.7,13.1,0,1,MEDIUM,1
5305,2013,10,8,0,65,127,17,62,1000,55,16.6,1017.7,14.4,0,0.6,MEDIUM,1
5306,2013,10,8,1,58,163,12,55,900,50,17.8,1017.2,11.4,0,1.3,MEDIUM,1
5307,2013,10,8,2,47,163,17,39,800,59,16.2,1016.6,11.8,0,0.5,MEDIUM,1
5308,2013,10,8,3,36,7,19,34,600,56,14.5,1016.7,12.5,0,0.6,MEDIUM,1
5309,2013,10,8,4,28,47,13,31,500,48,13.7,1016.5,12.3,0,0.5,MEDIUM,1
5310,2013,10,8,5,25,29,12,37,600,38,13.3,1017,12.2,0,0.8,MEDIUM,1
5311,2013,10,8,6,27,35,10,35,800,35,13.5,1016.9,11.5,0,0.2,MEDIUM,1
5312,2013,10,8,7,33,35,13,48,900,26,16,1017.1,9,0,1.7,MEDIUM,1
5313,2013,10,8,8,16,17,25,63,1200,15,17,1017.1,6.8,0,2.1,LOW,0
5314,2013,10,8,9,41,68,34,64,1200,18,18,1016.4,7.1,0,2,MEDIUM,1
5315,2013,10,8,10,48,83,42,67,1400,21,19.2,1015.4,8.5,0,1.4,MEDIUM,1
