No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,class,TARGET
7869,2014,1,22,20,192,221,98,136,2700,1,-4,1016,-13.2,0,0,HIGH,2
7870,2014,1,22,21,196,219,105,132,2600,1,-4.8,1016.2,-10.8,0,0.5,HIGH,2
7871,2014,1,22,22,193,214,89,127,2900,1,-4.7,1016,-12.6,0,1.4,HIGH,2
7872,2014,1,22,23,202,213,84,126,3300,1,-3.1,1015.7,-13.4,0,1.5,HIGH,2
7873,2014,1,23,0,209,227,96,129,4000,1,-2.9,1015.1,-13.8,0,1.3,HIGH,2
7874,2014,1,23,1,221,244,146,136,6500,1,-3.3,1014.2,-13.3,0,1.5,HIGH,2
7875,2014,1,23,2,249,284,183,137,6800,1,-3.3,1014.1,-13.6,0,1.4,HIGH,2
7876,2014,1,23,3,250,288,136,136,6600,1,-3.9,1013.7,-14.1,0,1.8,HIGH,2
7877,2014,1,23,4,253,279,125,128,6400,1,-4.2,1013.3,-13.9,0,1.4,HIGH,2
7878,2014,1,23,5,238,250,119,122,5400,1,-4.9,1012.5,-14,0,1.3,HIGH,2
7879,2014,1,23,6,216,229,122,121,4500,1,-4.3,1012.6,-13.7,0,1.4,HIGH,2
7880,2014,1,23,7,199,223,126,121,4100,1,-4.5,1012.2,-13.9,0,1.8,HIGH,2
7881,2014,1,23,8,190,208,119,123,3800,1,-3.1,1012,-13.7,0,2.1,HIGH,2
7882,2014,1,23,9,178,197,125,126,3700,1,-1.1,1011.8,-13.3,0,1.4,HIGH,2
7883,2014,1,23,10,190,224,143,122,3900,1,0.7,1011.9,-12.7,0,1.9,HIGH,2
7884,2014,1,23,11,191,243,155,119,4300,1,2.3,1010.4,-12.7,0,1.1,HIGH,2
7885,2014,1,23,12,201,232,149,121,3700,1,2.9,1009.3,-12.2,0,1,HIGH,2
7886,2014,1,23,13,216,257,153,127,3900,1,3.7,1008.1,-12.3,0,1.5,HIGH,2
7887,2014,1,23,14,218,257,151,130,3800,1,3.9,1007.8,-12.1,0,1.7,HIGH,2
7888,2014,1,23,15,218,250,146,131,3500,1,3.8,1007.5,-11.8,0,1.3,HIGH,2
7889,2014,1,23,16,213,237,138,130,3300,1,2.5,1007.4,-11.8,0,1.4,HIGH,2
7890,2014,1,23,17,217,244,132,139,3400,1,-0.4,1007.9,-11.5,0,0.6,HIGH,2
7891,2014,1,23,18,222,252,123,141,3500,1,-1.9,1008.9,-10.2,0,0.9,HIGH,2
7892,2014,1,23,19,271,335,103,136,4600,1,-3.6,1009.6,-8.7,0,0.5,HIGH,2
7893,2014,1,23,20,291,342,112,142,5200,1,-0.8,1009.6,-9.9,0,0.9,HIGH,2
7894,2014,1,23,21,270,319,122,143,5400,1,-3.1,1009.4,-9.2,0,0,HIGH,2
7895,2014,1,23,22,279,330,142,138,5100,1,-3.2,1009.6,-9.9,0,1.3,HIGH,2
7896,2014,1,23,23,286,330,156,140,5500,1,-1.9,1009.7,-11,0,1.2,HIGH,2
7897,2014,1,24,0,282,315,182,141,5400,1,-1.4,1009.7,-11,0,1.6,HIGH,2
7898,2014,1,24,1,259,283,156,137,4700,1,-1.3,1009.2,-11.2,0,1.3,HIGH,2
7899,2014,1,24,2,257,281,180,139,4700,1,-1.1,1009,-11,0,1.4,HIGH,2
7900,2014,1,24,3,250,266,151,139,4300,1,-1.9,1009,-11,0,0.9,HIGH,2
7901,2014,1,24,4,247,268,142,125.6666667,4000,1,-1.7,1008.7,-10.5,0,0.8,HIGH,2
7902,2014,1,24,5,243,254,140,122,4300,1,-2.4,1008.9,-10,0,0.7,HIGH,2
7903,2014,1,24,6,228,235,120,114,3700,1,-3.3,1010.3,-10,0,0.8,HIGH,2
7904,2014,1,24,7,235,241,122,112,3400,1,-2.8,1010.6,-9.3,0,0.1,HIGH,2
7905,2014,1,24,8,219,226,109,112,3700,1,-0.8,1011.4,-8.5,0,1.2,HIGH,2
7906,2014,1,24,9,237,245,121,119,4400,1,1.8,1012.2,-9.5,0,1,HIGH,2
7907,2014,1,24,10,196,196,106,107,3300,1,3.2,1013.4,-10.5,0,0,HIGH,2
7908,2014,1,24,11,184,193,98,102,3200,1,4.4,1011.8,-10.5,0,1.5,HIGH,2
7909,2014,1,24,12,178,178,89,107,3500,1,6,1011.2,-10.7,0,1.5,HIGH,2
7910,2014,1,24,13,133,112,46,71.66666667,2066.666667,10,7.7,1010.9,-12.2,0,1.5,HIGH,2
7911,2014,1,24,14,87.33333333,112,46,71.66666667,2066.666667,10,8.8,1011.3,-12.4,0,1.2,MEDIUM,1
7912,2014,1,24,15,66,97,30,40,1400,11,8.8,1011.7,-13,0,1.8,MEDIUM,1
7913,2014,1,24,16,37,61,19,68,1300,18,7.8,1012.6,-13.2,0,1.4,MEDIUM,1
7914,2014,1,24,17,47,55,19,73,1200,12,6.1,1013.3,-14.6,0,1.5,MEDIUM,1
7915,2014,1,24,18,36,36,18,77,1100,5,5.1,1014.6,-16.1,0,0.7,MEDIUM,1
7916,2014,1,24,19,35,36,22,75,900,6,1.3,1015.2,-10.8,0,0,MEDIUM,1
7917,2014,1,24,20,36,40,21,73,900,7,-0.3,1015.6,-10.3,0,1.3,MEDIUM,1
7918,2014,1,24,21,29,36,22,73,1100,7,1.9,1016.2,-12.7,0,0.8,MEDIUM,1
7919,2014,1,24,22,27,34,21,78,1000,2,3.3,1016.6,-15.4,0,1.3,MEDIUM,1
7920,2014,1,24,23,41,54,57,84,1400,1,1.4,1016.7,-15.2,0,1.3,MEDIUM,1
7921,2014,1,25,0,47,63,60,85,1700,1,0.6,1016.6,-14.2,0,1.3,MEDIUM,1
7922,2014,1,25,1,47,63,60,85,1700,4.666666667,0.8,1017.2,-12.6,0,0.8,MEDIUM,1
7923,2014,1,25,2,45,45,48,86,1700,1,-1,1017.3,-11.7,0,0.6,MEDIUM,1
7924,2014,1,25,3,36,36,28,79,1300,3,1.8,1017,-15.7,0,1.1,MEDIUM,1
7925,2014,1,25,4,36,36,28,79,1300,9,4.4,1017.5,-16.7,0,1.8,MEDIUM,1
7926,2014,1,25,5,22,22,22,52,900,22,4.1,1017.9,-16.9,0,1.6,MEDIUM,1
7927,2014,1,25,6,9,10,13,39,600,40,4.4,1018.9,-17.9,0,3.7,LOW,0
7928,2014,1,25,7,11,31,16,42,500,38,3.9,1019.9,-17.7,0,2.6,LOW,0
7929,2014,1,25,8,10,35,40,50,600,26,4.7,1020.8,-17,0,3.5,LOW,0
7930,2014,1,25,9,14,33,61,51,700,24,5.7,1021.7,-17.5,0,3.1,LOW,0
7931,2014,1,25,10,12,50,35,40,600,41,6.8,1021.9,-18.1,0,3.1,LOW,0
7932,2014,1,25,11,12,50,35,40,600,53,6.8,1021.8,-18.1,0,2,LOW,0
7933,2014,1,25,12,14,31,16,35,500,60,7.4,1021.1,-18.4,0,4,LOW,0
7934,2014,1,25,13,13,25,17,30,400,69,8.2,1020.5,-17,0,3.2,LOW,0
7935,2014,1,25,14,16,42,5,29,400,64,6.8,1021,-16.6,0,1.9,LOW,0
7936,2014,1,25,15,9,38,5,29,300,62,6.2,1021.6,-17.1,0,2,LOW,0
7937,2014,1,25,16,9,38,5,29,300,58,5,1022.3,-17.4,0,1.8,LOW,0
7938,2014,1,25,17,15,30,6,34,400,54,4.1,1023.2,-17.5,0,2.2,LOW,0
7939,2014,1,25,18,15,30,6,34,400,62.33333333,3.4,1023.9,-18.1,0,1.1,LOW,0
7940,2014,1,25,19,13,32.66666667,5.666666667,32.33333333,366.6666667,58,2.5,1025.1,-19.5,0,1.4,LOW,0
7941,2014,1,25,20,13,32.66666667,5.666666667,32.33333333,366.6666667,58,1.9,1026,-20.6,0,1.9,LOW,0
7942,2014,1,25,21,13,32.66666667,5.666666667,32.33333333,366.6666667,58,1.5,1026.7,-21,0,1.8,LOW,0
7943,2014,1,25,22,26.66666667,74.33333333,12.33333333,46.66666667,666.6666667,38.66666667,0.2,1027.3,-5,0,3.4,MEDIUM,1
7944,2014,1,25,23,50,163,25,72,1200,4,-0.6,1027.7,-5,0,2.3,MEDIUM,1
7945,2014,1,26,0,39,78,20,50,1100,19,-1.6,1027.5,-5.3,0,1.6,MEDIUM,1
7946,2014,1,26,1,34,70,21,44,1200,23,-0.9,1027.8,-5.7,0,2.8,MEDIUM,1
7947,2014,1,26,2,33,61,17,31,700,37,-0.9,1027.8,-6.5,0,2.8,MEDIUM,1
7948,2014,1,26,3,22,55,17,23,400,48,-1.3,1027.1,-6.5,0,2.6,MEDIUM,1
7949,2014,1,26,4,20,52,16,22,600,51,-1.6,1027,-6.2,0,1.7,LOW,0
7950,2014,1,26,5,22,53,14,22,500,50,-1.8,1026.9,-7.7,0,2.7,MEDIUM,1
7951,2014,1,26,6,24,49,18,27,400,42,-2.1,1027.4,-8,0,2.8,MEDIUM,1
7952,2014,1,26,7,17,43,19,34,400,40,-2.3,1027.2,-8,0,2.8,LOW,0
7953,2014,1,26,8,20,51,20,47,600,26,-1.6,1026.9,-7.3,0,4.2,LOW,0
7954,2014,1,26,9,29,59,32,47,700,25,-0.6,1026.5,-7.2,0,4.8,MEDIUM,1
7955,2014,1,26,10,29,60,49,43,600,33,0.2,1025.9,-7.6,0,4.2,MEDIUM,1
7956,2014,1,26,11,31,60,52,34,500,46,0.9,1024.6,-7.9,0,3.3,MEDIUM,1
7957,2014,1,26,12,29,53,47,30,400,55,1.6,1022.8,-7.7,0,2.6,MEDIUM,1
7958,2014,1,26,13,39,59,47,28,500,60,2.5,1021,-8,0,4.2,MEDIUM,1
7959,2014,1,26,14,46,72,53,30,600,61,2.6,1019.7,-8.2,0,2.9,MEDIUM,1
7960,2014,1,26,15,59,84,55,37,700,59,2.8,1018.2,-8.3,0,2.5,MEDIUM,1
7961,2014,1,26,16,70,93,53,46,800,52,2,1017.8,-8.4,0,2.6,MEDIUM,1
7962,2014,1,26,17,76,93,51,55,900,43,1.7,1018,-8.2,0,3.3,MEDIUM,1
7963,2014,1,26,18,74,101,55,62,900,31,-0.1,1017.7,-7.8,0,1.2,MEDIUM,1
7964,2014,1,26,19,93,121,60,72,1100,18,0.4,1016.9,-7.4,0,1.3,MEDIUM,1
7965,2014,1,26,20,109,138,75,77,1300,10,-2.2,1016.4,-7.7,0,1.1,MEDIUM,1
7966,2014,1,26,21,120,139,87,86,1400,1,-3.8,1015.8,-7.6,0,0.5,HIGH,2
7967,2014,1,26,22,119,135,93,85,1300,1,-2.6,1015.1,-7.5,0,2,HIGH,2
7968,2014,1,26,23,120,135,102,85,1600,1,-2.2,1014.6,-8.1,0,1.7,HIGH,2
7969,2014,1,27,0,137,164,90,90,2900,1,-2.9,1013.7,-7.6,0,1.6,HIGH,2
7970,2014,1,27,1,150,169,108,93,3600,1,-3.1,1013.7,-7.3,0,1.7,HIGH,2
7971,2014,1,27,2,138,158,92,89,3200,1,-3.3,1013.3,-7.5,0,1.8,HIGH,2
7972,2014,1,27,3,111,139,67,82,2600,1,-3.5,1012.3,-7.3,0,1.2,MEDIUM,1
7973,2014,1,27,4,103,121,60,81.66666667,2200,1,-3.9,1011.6,-7.7,0,1.2,MEDIUM,1
7974,2014,1,27,5,95,114,69,81,2200,1,-4.1,1011.1,-7.7,0,1.6,MEDIUM,1
7975,2014,1,27,6,98,111,76,82,2200,1,-4.8,1011.3,-8.2,0,1,MEDIUM,1
7976,2014,1,27,7,93,115,79,82,2200,1,-4.7,1011.5,-8,0,1.9,MEDIUM,1
7977,2014,1,27,8,113,132,84,81,2200,1,-3.5,1011.6,-7.6,0,1.4,MEDIUM,1
7978,2014,1,27,9,113,140,94,81,2400,1,-1.4,1011.7,-7.7,0,2,MEDIUM,1
7979,2014,1,27,10,125,145,94,79,2400,1,1,1011.8,-7.5,0,1.2,HIGH,2
7980,2014,1,27,11,143,169,99,85,2600,1,2.8,1011.3,-8,0,1.2,HIGH,2
7981,2014,1,27,12,152,166,105,83,2300,9,5,1010.2,-8.5,0,1,HIGH,2
7982,2014,1,27,13,161,166,112,86,2300,16,8,1010.3,-8.6,0,1,HIGH,2
7983,2014,1,27,14,163,177,110,98,2400,18,9.9,1010.4,-8.3,0,1.3,HIGH,2
7984,2014,1,27,15,46.33333333,10,62,86,1600,30,12.6,1011,-13.4,0,5.4,MEDIUM,1
7985,2014,1,27,16,27,24,23,49,700,55,11,1012.7,-16.4,0,5.1,MEDIUM,1
7986,2014,1,27,17,15,150,4,29,300,64,9.6,1014.1,-19.5,0,3.2,LOW,0
7987,2014,1,27,18,11,110,1,26,300,66,6.7,1016.4,-18.2,0,3.5,LOW,0
7988,2014,1,27,19,9,75,1,27,300,67,6,1018.2,-18.8,0,3.8,LOW,0
7989,2014,1,27,20,14,69,21,44,400,42,4.7,1019.6,-19.1,0,1.4,LOW,0
7990,2014,1,27,21,11,43,11,46,500,36,3.3,1020.5,-18.2,0,2,LOW,0
7991,2014,1,27,22,6,30,3,42,400,37,1.1,1021.2,-17.8,0,1.3,LOW,0
7992,2014,1,27,23,8,25,5,45,400,32,0.5,1022,-18.3,0,1.9,LOW,0
7993,2014,1,28,0,13,24,7,32,400,45,0.6,1022.5,-18.7,0,2,LOW,0
7994,2014,1,28,1,10,15,9,27,400,50,0,1023.1,-18.7,0,1.5,LOW,0
7995,2014,1,28,2,8,13,12,28,500,48,-0.8,1023.1,-18,0,2,LOW,0
7996,2014,1,28,3,8,25,10,29,400,44,-0.9,1022.8,-18.5,0,2.3,LOW,0
7997,2014,1,28,4,8,16,11,27,500,44,-1.2,1022.6,-17.9,0,3.1,LOW,0
7998,2014,1,28,5,8,17,20,31,600,38,-3.5,1022.9,-14.9,0,0.5,LOW,0
7999,2014,1,28,6,12,22,26,40,600,29,-5.5,1024.1,-16.1,0,0.4,LOW,0
8000,2014,1,28,7,16,29,25,55,700,11,-6.9,1024.8,-14,0,1.1,LOW,0
8001,2014,1,28,8,15,33,29,68,1100,1,-0.8,1025.3,-17.1,0,1.9,LOW,0
8002,2014,1,28,9,23,38,33,68,1400,1,1.9,1025.3,-17.6,0,2.9,MEDIUM,1
8003,2014,1,28,10,30,34,33,59,1000,14,3.4,1024.6,-14.8,0,2.3,MEDIUM,1
8004,2014,1,28,11,24,27,23,46,700,35,4.4,1023.5,-9.4,0,2.6,MEDIUM,1
8005,2014,1,28,12,55,90,36,45,1000,43,4.8,1022.3,-9.4,0,3.6,MEDIUM,1
8006,2014,1,28,13,57,110,41,40,900,55,4.8,1021.3,-8,0,4.4,MEDIUM,1
8007,2014,1,28,14,63,139,39,38,900,64,5.1,1020.5,-8.4,0,3.2,MEDIUM,1
8008,2014,1,28,15,63,141,28,37,900,68,4.9,1019.8,-8.6,0,2.5,MEDIUM,1
8009,2014,1,28,16,65,149,29,38,900,73,4.3,1018.9,-8.5,0,3.7,MEDIUM,1
8010,2014,1,28,17,74,138,29,49,1000,65,3.6,1018.7,-8.1,0,2.2,MEDIUM,1
8011,2014,1,28,18,74,139,27,59,1000,51,3.1,1018.7,-8.3,0,2.7,MEDIUM,1
8012,2014,1,28,19,64,130,26,59,900,45,2.9,1018.6,-8.5,0,3.6,MEDIUM,1
8013,2014,1,28,20,63,124,26,56,900,43,2.2,1018.1,-8.8,0,2.2,MEDIUM,1
8014,2014,1,28,21,69,138,30,66,1100,28,1,1017.4,-8.5,0,2.3,MEDIUM,1
8015,2014,1,28,22,79,138,32,83,1600,1,-0.3,1016.7,-7.8,0,1.1,MEDIUM,1
8016,2014,1,28,23,74,115,30,75,1800,1,-2.5,1016.4,-8,0,0,MEDIUM,1
8017,2014,1,29,0,76,108,32,74,1800,1,-2.5,1015.4,-6.3,0,1.8,MEDIUM,1
8018,2014,1,29,1,71,94,33,69,1800,1,-2.8,1014.6,-6.8,0,1.8,MEDIUM,1
8019,2014,1,29,2,70,89,31,70,2100,1,-3.3,1013.9,-6.8,0,1.2,MEDIUM,1
8020,2014,1,29,3,64,84,36,73,2400,1,-3.7,1012.8,-6.6,0,1.9,MEDIUM,1
8021,2014,1,29,4,64,78,42,72,2500,1,-3.9,1011.5,-6.7,0,1.6,MEDIUM,1
8022,2014,1,29,5,70,83,43,72,2500,1,-4,1010.4,-6.6,0,1.2,MEDIUM,1
8023,2014,1,29,6,69,88,55,73,2100,1,-4.2,1010.1,-7,0,2.7,MEDIUM,1
8024,2014,1,29,7,69,91,68,73,2000,1,-4.6,1009.8,-7.5,0,1.7,MEDIUM,1
8025,2014,1,29,8,68,101,61,74,2100,1,-3.4,1009.9,-7,0,2.3,MEDIUM,1
8026,2014,1,29,9,78,100,80,72,2100,1,-1.9,1009.1,-6.8,0,2.1,MEDIUM,1
8027,2014,1,29,10,77,107,97,69,1800,2,-0.5,1008.6,-6.9,0,2.6,MEDIUM,1
8028,2014,1,29,11,89,112,102,73,1800,5,1,1007.4,-6.6,0,2.6,MEDIUM,1
8029,2014,1,29,12,102,123,106,75,1900,10,1.5,1006.2,-6.6,0,1.8,MEDIUM,1
8030,2014,1,29,13,122,141,124,83,2000,10,2.7,1005.2,-6.4,0,1.8,HIGH,2
8031,2014,1,29,14,143,168,105,94,2100,12,2.8,1005.1,-6.6,0,1,HIGH,2
8032,2014,1,29,15,164,187,91,107,2200,9,3.2,1004.8,-6.5,0,0.9,HIGH,2
8033,2014,1,29,16,168,187,83,115,2200,6,1.8,1005.2,-6.5,0,0.6,HIGH,2
8034,2014,1,29,17,174,188,74,124,2300,2,-1.4,1005.6,-7.3,0,0,HIGH,2
8035,2014,1,29,18,172,189,68,131,2400,1,-1.6,1006.1,-6.2,0,1.1,HIGH,2
8036,2014,1,29,19,174,187,70,132,2600,1,-1.4,1006.9,-6.5,0,1.2,HIGH,2
8037,2014,1,29,20,187,203,80,132,2900,1,-0.9,1007.2,-6.5,0,1.2,HIGH,2
8038,2014,1,29,21,195,218,97,132,3000,1,-0.9,1007.7,-6.7,0,2.1,HIGH,2
8039,2014,1,29,22,193,216,111,131,3200,1,-1.6,1008.2,-6.7,0,1.3,HIGH,2
8040,2014,1,29,23,197,208,102,123,3300,1,-1.8,1008.6,-6.9,0,1.6,HIGH,2
8041,2014,1,30,0,187,203,112,119,3000,1,-1.3,1008.8,-7,0,2.9,HIGH,2
8042,2014,1,30,1,181,186,111,114,3100,1,-0.9,1009.5,-7.5,0,2.4,HIGH,2
8043,2014,1,30,2,159,167,155,110,2600,1,-2.4,1010,-8.5,0,0.8,HIGH,2
8044,2014,1,30,3,113,104,92,83,1700,1,-2.4,1010.3,-9.1,0,1.6,MEDIUM,1
8045,2014,1,30,4,36,40,37,43.66666667,900,25,-2.6,1010.9,-11.9,0,0.8,MEDIUM,1
8046,2014,1,30,5,28,39,26,35,900,41,-4.7,1011.5,-11.5,0,1.1,MEDIUM,1
8047,2014,1,30,6,22,33,25,41,800,32,2.3,1012.3,-17.8,0,2.3,MEDIUM,1
8048,2014,1,30,7,29,29,23,66,800,8,-0.9,1013.2,-15.9,0,0.8,MEDIUM,1
8049,2014,1,30,8,12,19,20,43,600,31,2.3,1014.1,-16.8,0,1.6,LOW,0
8050,2014,1,30,9,11,14,14,30,500,43,5.1,1014.5,-17.3,0,1.9,LOW,0
8051,2014,1,30,10,11,17,13,26,500,49,7,1014.5,-18.8,0,0.9,LOW,0
8052,2014,1,30,11,8,15,12,22,500,57,8.2,1013.3,-18.7,0,2.7,LOW,0
8053,2014,1,30,12,15,16,11,22,500,62,8.9,1012.2,-18.1,0,3.5,LOW,0
8054,2014,1,30,13,14,17,12,23,500,65,9.6,1011.3,-18.5,0,0.9,LOW,0
8055,2014,1,30,14,11,15,13,20,500,72,9.5,1011.2,-17.6,0,1.7,LOW,0
8056,2014,1,30,15,14,21,10,25,500,68,8.2,1011.4,-17.8,0,3.9,LOW,0
8057,2014,1,30,16,22,46,13,39,600,56,7,1011.5,-15.8,0,3.8,MEDIUM,1
8058,2014,1,30,17,30,50,14,39,600,57,5.7,1011.6,-13.3,0,2.7,MEDIUM,1
8059,2014,1,30,18,37,64,18,49,800,49,5,1011.9,-13,0,1.8,MEDIUM,1
8060,2014,1,30,19,103,149,44,78,1500,34,4.1,1012.6,-9,0,2.7,MEDIUM,1
8061,2014,1,30,20,132,215,70,71,1900,25,2.7,1013.4,-7,0,2.1,HIGH,2
8062,2014,1,30,21,160,229,68,61,1800,22,1.5,1013.9,-7.1,0,2,HIGH,2
8063,2014,1,30,22,137,204,55,54,1900,20,0.6,1014.2,-4.4,0,1,HIGH,2
8064,2014,1,30,23,148,212,54,55,1500,6,-0.3,1014.1,-3.3,0,2.2,HIGH,2
8065,2014,1,31,0,166,227,39,49,1300,2,-1.3,1014.7,-3.5,0,1.6,HIGH,2
8066,2014,1,31,1,293,378,51,45,900,2,-0.9,1014.9,-3.8,0,1.2,HIGH,2
8067,2014,1,31,2,240,296,40,37,1000,9,-0.9,1014.8,-4.4,0,1.3,HIGH,2
8068,2014,1,31,3,293,358,48,48,1600,1,-1.1,1014.3,-4.3,0,2,HIGH,2
8069,2014,1,31,4,222,270,52,53,1900,1,-1.1,1014.1,-4.6,0,1.3,HIGH,2
8070,2014,1,31,5,169,203,61,57,2100,1,-1.1,1014,-4.6,0,1.2,HIGH,2
8071,2014,1,31,6,114,141,66,52,1900,4,-1.2,1014.2,-5.6,0,1.7,HIGH,2
8072,2014,1,31,7,99,121,60,52,1600,5,-1.2,1014.6,-5.2,0,1.1,MEDIUM,1
8073,2014,1,31,8,93,119,60,57,1500,2,-0.5,1014.3,-4.9,0,1.4,MEDIUM,1
8074,2014,1,31,9,83,101,64,50,1300,9,0.5,1014.2,-4.7,0,1.8,MEDIUM,1
8075,2014,1,31,10,70,93,76,49,1200,12,1.2,1014.4,-4.5,0,2.3,MEDIUM,1
8076,2014,1,31,11,68,89,79,45,1100,18,2,1013.7,-4.3,0,1.7,MEDIUM,1
8077,2014,1,31,12,66,84,77,37,1000,30,2.6,1013,-4,0,2.1,MEDIUM,1
8078,2014,1,31,13,70,88,67,37,1100,35,3.2,1011.9,-3.8,0,1.1,MEDIUM,1
8079,2014,1,31,14,76,92,64,34,1100,41,3.6,1011.7,-3.7,0,1.6,MEDIUM,1
8080,2014,1,31,15,103,123,59,38,1200,40,3.1,1011.7,-2.8,0,2,MEDIUM,1
8081,2014,1,31,16,122,151,53,43,1300,36,2.8,1011.9,-2.5,0,1.8,HIGH,2
8082,2014,1,31,17,140,154,53,45,1300,32,2.6,1012.3,-1.9,0,1,HIGH,2
8083,2014,1,31,18,144,156,53,51,1300,25,2.9,1012.9,-1.8,0,1.6,HIGH,2
8084,2014,1,31,19,137,154,51,51,1400,17,2.9,1013.5,-1.7,0,0.9,HIGH,2
8085,2014,1,31,20,138,157,52,58,1600,6,2.7,1013.6,-1.7,0,0.9,HIGH,2
8086,2014,1,31,21,151,171,56,64,1900,1,2.5,1013.4,-4.3,0,1.4,HIGH,2
8087,2014,1,31,22,150,175,56,59,1900,1,2.1,1013.6,-4.6,0,1.3,HIGH,2
8088,2014,1,31,23,151,176,54,61,2000,1,2.3,1013.5,-2.8,0,1,HIGH,2
8089,2014,2,1,0,156,167,39,66,2000,1,1.8,1012.8,-3.1,0,0.9,HIGH,2
8090,2014,2,1,1,152,156,33,68,1800,1,1.6,1012.9,-2,0,0.2,HIGH,2
8091,2014,2,1,2,157,167,52,76,1900,1,1.6,1012.7,-1.3,0,1.1,HIGH,2
8092,2014,2,1,3,152,166,64,62,1500,6,1.8,1012.1,-1.5,0,1.1,HIGH,2
8093,2014,2,1,4,154,165,59,73,1700,1,1.8,1011.8,-1.5,0,1.2,HIGH,2
8094,2014,2,1,5,162,167,69,77,1900,1,1.6,1011.6,-1.3,0,1.3,HIGH,2
8095,2014,2,1,6,165,161,75,82,2200,1,1.7,1011.5,-0.7,0,1.1,HIGH,2
8096,2014,2,1,7,169,164,66,83,2100,1,2.1,1011.8,-0.2,0,0.7,HIGH,2
8097,2014,2,1,8,162,159,76,83,1900,1,2.5,1012.1,0.4,0,1,HIGH,2
8098,2014,2,1,9,164,159,68,84,2000,1,2.7,1012.3,0.3,0,0.2,HIGH,2
8099,2014,2,1,10,154,152,76,82,1900,1,3.8,1012.1,0.7,0,0,HIGH,2
8100,2014,2,1,11,137,125,87,73,1800,1,4.5,1011.3,1.3,0,1,HIGH,2
8101,2014,2,1,12,103,83,69,63,1700,2,4.8,1010,1.3,0,0.8,MEDIUM,1
8102,2014,2,1,13,106,83,49,60,1600,5,4.9,1009,1.4,0,1.4,MEDIUM,1
8103,2014,2,1,14,118,105,45,68,1800,1,4.7,1008.8,1.5,0,1.7,HIGH,2
8104,2014,2,1,15,86,66,43,61,1800,2,4.6,1008.7,1.3,0,1.7,MEDIUM,1
8105,2014,2,1,16,110,108,40,69,1900,1,4,1007.9,1,0,1.3,MEDIUM,1
8106,2014,2,1,17,104,86,37,68,1900,1,3.6,1007.6,0.8,0,2.1,MEDIUM,1
8107,2014,2,1,18,106,88,31,65,2000,1,3.4,1007.5,0.8,0,1.3,MEDIUM,1
8108,2014,2,1,19,118,112,26,64,2100,1,3.2,1007.6,0.9,0,1.9,HIGH,2
8109,2014,2,1,20,116,109,27,62,2000,1,2.8,1007.3,1,0,2.2,HIGH,2
8110,2014,2,1,21,148,158,28,57,2000,4,2.5,1006.8,1,0,2.3,HIGH,2
8111,2014,2,1,22,127,123,27,58,2100,3,2.4,1006.7,0.9,0,2.1,HIGH,2
8112,2014,2,1,23,127,121,27,59,2100,1,2.3,1006.3,0.8,0,1.6,HIGH,2
8113,2014,2,2,0,137,135,29,61,2100,1,2.2,1005.7,0.7,0,1.5,HIGH,2
8114,2014,2,2,1,137,137,30,61,2100,1,2.2,1005.9,0.6,0,1.7,HIGH,2
8115,2014,2,2,2,144,142,28,64,2200,1,2.1,1005.7,0.6,0,1.8,HIGH,2
8116,2014,2,2,3,151,159,28,63,2300,1,2,1005.4,0.4,0,1.3,HIGH,2
8117,2014,2,2,4,162,163,25,111.6666667,2500,1,1.9,1005.2,0.3,0,0.8,HIGH,2
8118,2014,2,2,5,170,170,24,63,2700,1,1.5,1006.3,0.2,0,1.6,HIGH,2
8119,2014,2,2,6,169,171,25,64,2800,1,1.2,1006.2,0.2,0,2.5,HIGH,2
8120,2014,2,2,7,159,156,25,67,3000,1,1.1,1007.4,-0.1,0,1.8,HIGH,2
8121,2014,2,2,8,156,158,26,71,2900,1,3.8,1007.7,-3.9,0,3.5,HIGH,2
8122,2014,2,2,9,128,117,52,69,2300,4,7.6,1008.7,-11.7,0,4.5,HIGH,2
8123,2014,2,2,10,40,131,22,27,600,51,8.8,1009.3,-12.4,0,4.1,MEDIUM,1
8124,2014,2,2,11,24,171,11,21,500,62,8.9,1008.9,-12.9,0,4.1,MEDIUM,1
8125,2014,2,2,12,20,122,10,20,400,65,9.7,1008.6,-12.9,0,3.2,LOW,0
8126,2014,2,2,13,20,97,9,15,400,72,9.1,1007.9,-14.7,0,4.5,LOW,0
8127,2014,2,2,14,16,149,15,15,300,76,9.2,1008.6,-15.4,0,4.2,LOW,0
8128,2014,2,2,15,18,115,18,16,300,74,8.4,1009.8,-17.6,0,5.3,LOW,0
8129,2014,2,2,16,11,88,12,16,300,72,6,1010.7,-20.4,0,4,LOW,0
8130,2014,2,2,17,13,66,7,15,300,65,4.7,1012.3,-21.5,0,3,LOW,0
8131,2014,2,2,18,14,48,4,16,400,61,4,1013.4,-22.9,0,3.9,LOW,0
8132,2014,2,2,19,11,36,4,18,400,58,3.2,1014.1,-23.6,0,3.8,LOW,0
8133,2014,2,2,20,6,23,4,17,300,59,2.5,1014.6,-24.1,0,2.6,LOW,0
8134,2014,2,2,21,9,17,3,14,300,61,2.2,1015.3,-24.4,0,2.7,LOW,0
8135,2014,2,2,22,6,18,6,16,400,58,2,1016,-24.5,0,2.9,LOW,0
