No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,class,TARGET
6171,2013,11,13,2,94,103,11,75.961,1100,19.9206,2.7,1017.8,-0.8,0,0.6,MEDIUM,1
6172,2013,11,13,3,98,120,9,67.749,1600,15.2796,2.9,1017.5,-0.9,0,1,MEDIUM,1
6173,2013,11,13,4,103,134,11,62.2059,2400,26.9178,3,1017.3,-0.3,0,1.1,MEDIUM,1
6174,2013,11,13,5,114,139,12,66.7225,2400,26.9178,2.9,1017,-1.1,0,0.9,HIGH,2
6175,2013,11,13,6,120,144,13,72.0603,2400,26.9178,2.9,1016.8,-1.1,0,1,HIGH,2
6176,2013,11,13,7,113,140,15,73.4974,2500,26.9178,4.4,1017.2,-0.4,0,1.4,MEDIUM,1
6177,2013,11,13,8,110,144,24,74.9345,2300,18.7782,5.8,1017.4,-0.7,0,1.8,MEDIUM,1
6178,2013,11,13,9,108,137,42,76.1663,2200,15.4938,6.3,1016.9,0.2,0,0.8,MEDIUM,1
6179,2013,11,13,10,108,137,42,77.3981,2400,26.9178,7.3,1016.4,0.7,0,0.8,MEDIUM,1
6180,2013,11,13,11,138,178,77,86.0207,3100,18.6354,8.4,1015.1,0.6,0,1.1,HIGH,2
6181,2013,11,13,12,158,185,89,96.491,3400,15.5652,9.4,1014.3,0.8,0,0.7,HIGH,2
6182,2013,11,13,13,167,190,94,105.7295,3400,15.5652,9.7,1013.1,0.6,0,1,HIGH,2
6183,2013,11,13,14,169,188,84,109.4249,3200,15.5652,9.8,1012.7,0.9,0,1,HIGH,2
6184,2013,11,13,15,175,222,83,114.968,3200,15.5652,9.2,1012.6,2.5,0,0.6,HIGH,2
6185,2013,11,13,16,188,199,67,118.4581,3400,15.5652,7.5,1012.7,2,0,0.7,HIGH,2
6186,2013,11,13,17,192,224,43,115.9945,3500,14.7798,6.1,1012.9,1.8,0,1,HIGH,2
6187,2013,11,13,18,217,266,25,110.862,4200,0.5712,6.3,1013.3,2,0,0.7,HIGH,2
6188,2013,11,13,19,233,278,21,113.1203,4400,0.5712,6,1013.4,2.1,0,0.8,HIGH,2
6189,2013,11,13,20,260,314,23,112.2991,5300,0.5712,5.7,1013.3,1.8,0,0.9,HIGH,2
6190,2013,11,13,21,268,321,24,114.1468,5200,0.6426,5.7,1013.3,0.8,0,1.4,HIGH,2
6191,2013,11,13,22,257,282,22,116.6104,5000,0.4998,5,1013.2,0.7,0,0.8,HIGH,2
6192,2013,11,13,23,229,241,22,110.2461,4300,0.5712,4.4,1013,0.7,0,1.5,HIGH,2
6193,2013,11,14,0,211,234,19,100.1864,4200,0.5712,2.9,1013,0.8,0,0.7,HIGH,2
6194,2013,11,14,1,216,224,14,97.5175,4500,0.5712,3.5,1013.4,0.5,0,1.1,HIGH,2
6195,2013,11,14,2,203,224,9,89.7161,4600,0.5712,7.3,1013.7,-5.4,0,2.1,HIGH,2
6196,2013,11,14,3,102,84,36,72.8815,1300,16.1364,8.3,1013.3,-7.9,0,2.4,MEDIUM,1
6197,2013,11,14,4,49,69,34,47.08213333,800,20.0634,8.6,1013.2,-8.9,0,1.7,MEDIUM,1
6198,2013,11,14,5,33,53,21,31.4109,500,28.4886,8.2,1013.4,-8.4,0,1.5,MEDIUM,1
6199,2013,11,14,6,19,38,20,19.2982,300,40.4838,8.5,1014.1,-9,0,2.4,LOW,0
6200,2013,11,14,7,22,45,18,23.6095,400,38.556,9,1014.6,-8.6,0,2,MEDIUM,1
6201,2013,11,14,8,24,87,21,30.795,400,32.9868,10.2,1015,-9,0,2.6,MEDIUM,1
6202,2013,11,14,9,26,66,24,32.4374,500,32.7726,11.1,1014.9,-8.7,0,3.5,MEDIUM,1
6203,2013,11,14,10,30,69,21,25.2519,400,40.4838,12.6,1014.2,-9.2,0,3.3,MEDIUM,1
6204,2013,11,14,11,20,53,16,17.2452,300,51.8364,13,1013.2,-8.3,0,2.9,LOW,0
6205,2013,11,14,12,21,66,12,14.1657,300,56.5488,13.7,1012.3,-8.3,0,3.9,LOW,0
6206,2013,11,14,13,29,65,14,14.5763,300,57.834,14.6,1011.7,-8.8,0,3.8,MEDIUM,1
6207,2013,11,14,14,27,87,14,16.2187,300,58.2624,14.8,1011.6,-8,0,1.5,MEDIUM,1
6208,2013,11,14,15,36,66,17,22.583,300,53.7642,14.4,1011.8,-7.7,0,0.7,MEDIUM,1
6209,2013,11,14,16,34,85,17,32.0268,366.6666667,43.2684,10.4,1012,-3.3,0,1.3,MEDIUM,1
6210,2013,11,14,17,78,132,24,83.5571,1100,7.7112,6.5,1012.3,-2.7,0,0,MEDIUM,1
6211,2013,11,14,18,79,129,23,90.7426,1200,18.564,4.7,1012.5,-2,0,0.5,MEDIUM,1
6212,2013,11,14,19,97,180,27,83.3518,2100,15.0654,3.7,1012.6,-1.1,0,0.8,MEDIUM,1
6213,2013,11,14,20,116,206,30,84.5836,2400,15.9222,2.9,1013.1,-1.5,0,0.9,HIGH,2
6214,2013,11,14,21,124,215,35,84.173,2400,15.9222,2.1,1013.5,-2.4,0,0.7,HIGH,2
6215,2013,11,14,22,124,207,34,81.7094,2200,15.0654,1.8,1013.4,-2,0,0.8,HIGH,2
6216,2013,11,14,23,120,211,29,80.4776,2200,15.0654,1.5,1013.3,-1.4,0,1.2,HIGH,2
6217,2013,11,15,0,138,234,23,69.802,3900,15.5652,0.7,1013.3,-1.4,0,0.4,HIGH,2
6218,2013,11,15,1,149,260,27,71.6497,4000,14.7084,0.1,1013.5,-2,0,0.6,HIGH,2
6219,2013,11,15,2,157,250,30,71.4444,5100,0.5712,-0.4,1013.2,-2.1,0,0.6,HIGH,2
6220,2013,11,15,3,154,227,26,70.8285,6200,14.7798,-0.7,1013.3,-2.3,0,0.6,HIGH,2
6221,2013,11,15,4,146,225,30,64.0536,5800,15.5652,-0.9,1013.1,-2.5,0,0.7,HIGH,2
6222,2013,11,15,5,117,189,26,58.5105,4400,15.9222,-1.1,1012.9,-2.7,0,0.7,HIGH,2
6223,2013,11,15,6,93,154,23,52.1462,3900,23.562,-1.3,1013.1,-2.4,0,0.6,MEDIUM,1
6224,2013,11,15,7,87,144,18,50.7091,6000,23.562,-0.1,1013.5,-0.7,0,1,MEDIUM,1
6225,2013,11,15,8,104,195,19,55.6363,6900,15.9222,4.9,1013.5,-0.9,0,1.1,MEDIUM,1
6226,2013,11,15,9,124,222,33,67.1331,7300,15.9222,9.7,1013.3,-3.3,0,0.9,HIGH,2
6227,2013,11,15,10,149,253,70,90.9479,6400,1.2852,12.4,1012.4,-4.7,0,0.9,HIGH,2
6228,2013,11,15,11,108,199,58,89.5108,2500,15.9222,14.3,1011.1,-6,0,1.9,MEDIUM,1
6229,2013,11,15,12,71,88,31,68.3649,1300,4.7124,15.4,1010,-5.1,0,1.3,MEDIUM,1
6230,2013,11,15,13,74,106,26,82.9412,1500,6.6402,15.8,1009.3,-5.9,0,2.6,MEDIUM,1
6231,2013,11,15,14,107,161,31,120.5111,2200,1.7136,14.6,1009.4,-6.9,0,3.3,MEDIUM,1
6232,2013,11,15,15,122,210,37,118.0475,1600,4.0698,14.3,1009.3,-5.5,0,1,HIGH,2
6233,2013,11,15,16,98,159,29,92.1797,1000,7.7112,10.3,1009.2,-2.4,0,0.8,MEDIUM,1
6234,2013,11,15,17,99,173,27,100.3917,1300,0.4284,7.4,1009.5,-2.6,0,0.8,MEDIUM,1
6235,2013,11,15,18,106,191,29,99.5705,1600,3.7128,5.9,1009.6,-0.8,0,0.6,MEDIUM,1
6236,2013,11,15,19,116,223,30,98.7493,2100,15.0654,4.9,1009.6,-1.6,0,0.7,HIGH,2
6237,2013,11,15,20,141,243,32,100.3917,2400,1.2852,4.6,1009.9,-1.6,0,1.1,HIGH,2
6238,2013,11,15,21,164,262,35,106.9613,2500,0.357,4.7,1009.8,-1.1,0,0.6,HIGH,2
6239,2013,11,15,22,176,278,27,103.2659,2900,0.5712,3.8,1009.6,-1,0,0.8,HIGH,2
6240,2013,11,15,23,182,271,23,93.2062,3300,0.5712,5.4,1009,-4.5,0,1.4,HIGH,2
6241,2013,11,16,0,166,230,29,82.9412,3200,0.4998,5.4,1009,-3.7,0,1,HIGH,2
6242,2013,11,16,1,127,198,36,80.8882,2500,15.9222,4.5,1008.8,-2.4,0,0.7,HIGH,2
6243,2013,11,16,2,133,206,29,78.8352,2600,15.5652,4.7,1009,-1.8,0,0.8,HIGH,2
6244,2013,11,16,3,134,221,26,74.5239,3100,15.5652,11.5,1009.2,-5.1,0,3.2,HIGH,2
6245,2013,11,16,4,123,234,40,59.1264,1200,5.5692,10.7,1009.2,-6.2,0,3.2,HIGH,2
6246,2013,11,16,5,99,252,24,15.1922,300,41.769,9.9,1010.3,-5.7,0,4.1,MEDIUM,1
6247,2013,11,16,6,56,137,16,16.424,300,47.3382,9.3,1011.6,-5.4,0,3.2,MEDIUM,1
6248,2013,11,16,7,53,126,18,15.6028,300,46.9098,8.7,1012,-4.9,0,4.4,MEDIUM,1
6249,2013,11,16,8,36,71,17,20.53,300,41.769,9.9,1012.7,-5.3,0,4.8,MEDIUM,1
6250,2013,11,16,9,26,86,19,17.2452,300,45.1962,10.8,1013.1,-6.1,0,5.1,MEDIUM,1
6251,2013,11,16,10,15,72,15,11.7021,200,49.6944,11.2,1013.8,-7.1,0,3.5,LOW,0
6252,2013,11,16,11,16,68,12,10.8809,200,50.337,11.9,1013.3,-7.5,0,6.8,LOW,0
6253,2013,11,16,12,14,57,10,11.4968,300,49.9086,12,1013,-7.5,0,3.3,LOW,0
6254,2013,11,16,13,12,74,7,8.6226,200,54.1926,11.7,1013.8,-9.4,0,4.9,LOW,0
6255,2013,11,16,14,12,67,7,9.6491,300,53.3358,11.6,1014.4,-10.6,0,4.9,LOW,0
6256,2013,11,16,15,15,62,6,10.265,200,52.479,11.2,1015.3,-11,0,4.3,LOW,0
6257,2013,11,16,16,13,53,4,11.4968,300,49.6944,8.8,1016.5,-9.7,0,2.8,LOW,0
6258,2013,11,16,17,12,56,5,14.9869,300,44.7678,7.4,1017.6,-10,0,3.3,LOW,0
6259,2013,11,16,18,12,35,6,21.7618,400,34.272,6.6,1018.4,-10.2,0,2.9,LOW,0
6260,2013,11,16,19,9,19,6,26.4837,366.6666667,26.1324,5.1,1018.9,-9.9,0,0.9,LOW,0
6261,2013,11,16,20,11,14,6,32.0268,400,18.4212,1.4,1018.9,-7.2,0,0.7,LOW,0
6262,2013,11,16,21,16,32,7,42.7024,600,1.071,1,1018.9,-7.3,0,0.2,LOW,0
6263,2013,11,16,22,22,49,10,41.6759,800,22.9908,0.1,1018.6,-5.9,0,0.5,MEDIUM,1
6264,2013,11,16,23,20,35,11,45.9872,800,22.9908,-0.4,1018.2,-4.7,0,0.7,LOW,0
6265,2013,11,17,0,18,35,10,45.9872,800,22.9908,-1.1,1017.7,-4.5,0,0.7,LOW,0
6266,2013,11,17,1,31,57,10,43.5236,1400,36.057,-0.8,1017.6,-4.7,0,0.5,MEDIUM,1
6267,2013,11,17,2,32,53,10,43.7289,1600,36.057,-1.9,1017,-4.1,0,0.4,MEDIUM,1
6268,2013,11,17,3,28,45,12,41.2653,1300,36.057,-1.5,1016.8,-5.5,0,0.7,MEDIUM,1
6269,2013,11,17,4,23,22,12,28.5367,1400,29.5596,1.3,1016.8,-7.7,0,1.1,MEDIUM,1
6270,2013,11,17,5,21,32,12,48.2455,1600,28.4172,5.8,1016.9,-10.1,0,2.5,LOW,0
6271,2013,11,17,6,22,30,12,41.8812,800,4.0698,6.1,1017.8,-12,0,2.5,MEDIUM,1
6272,2013,11,17,7,6,6,12,20.53,300,29.3454,6.1,1018.9,-12.5,0,2.8,LOW,0
6273,2013,11,17,8,6,13,9,15.6028,300,38.7702,7.1,1019.2,-12.2,0,3.3,LOW,0
6274,2013,11,17,9,8,13,10,14.371,300,40.4838,8,1019.3,-12.5,0,4.7,LOW,0
6275,2013,11,17,10,9,14,12,13.3445,300,41.5548,8.6,1018.9,-13.1,0,4.9,LOW,0
6276,2013,11,17,11,8,24,11,10.4703,300,46.6956,9.1,1018.2,-12.7,0,3.3,LOW,0
6277,2013,11,17,12,5,18,9,9.8544,300,49.0518,9.7,1017.8,-12.9,0,4.2,LOW,0
6278,2013,11,17,13,5,20,9,9.8544,300,50.7654,9.8,1017.8,-12.1,0,4,LOW,0
6279,2013,11,17,14,10,47,8,10.8809,300,51.1938,9.9,1017.8,-13.4,0,5.4,LOW,0
6280,2013,11,17,15,7,50,9,11.4968,300,50.7654,9.4,1018.6,-13.1,0,2.9,LOW,0
6281,2013,11,17,16,12,41,6,12.318,300,51.1938,7.8,1019.1,-13.8,0,2.9,LOW,0
6282,2013,11,17,17,10,58,4,13.5498,300,47.7666,7.2,1019.6,-13.7,0,2.8,LOW,0
6283,2013,11,17,18,7,27,4,16.424,300,44.982,6.1,1020.2,-13.5,0,1.9,LOW,0
6284,2013,11,17,19,9,29,7,25.4572,400,31.7016,4.1,1020.8,-12,0,1,LOW,0
6285,2013,11,17,20,15,40,10,48.0402,700,2.9988,2,1021.2,-11.2,0,1,LOW,0
6286,2013,11,17,21,26,45,12,53.7886,900,22.491,0,1021.2,-8.5,0,0.5,MEDIUM,1
6287,2013,11,17,22,24,51,13,50.5038,800,14.7798,0,1021.2,-7.5,0,0.7,MEDIUM,1
6288,2013,11,17,23,33,57,15,51.1197,900,22.491,-1.1,1021,-7.5,0,1,MEDIUM,1
6289,2013,11,18,0,32,66,15,50.5038,1100,10.2102,-1.8,1020.9,-6.6,0,0.5,MEDIUM,1
6290,2013,11,18,1,26,55,11,49.272,1100,22.7766,-2.8,1020.8,-6.4,0,0,MEDIUM,1
6291,2013,11,18,2,32,59,13,51.9409,1000,24.99,-2.9,1020.6,-5.7,0,0.1,MEDIUM,1
6292,2013,11,18,3,24,38,8,48.2455,1500,28.4172,-3.2,1020.7,-7.2,0,0.4,MEDIUM,1
6293,2013,11,18,4,20,35,9,46.1925,1100,22.7766,-3.3,1020.8,-7.5,0,0.5,LOW,0
6294,2013,11,18,5,19,42,10,45.5766,900,28.4172,-0.3,1021,-9.5,0,2.6,LOW,0
6295,2013,11,18,6,25,39,8,46.1925,1600,28.4172,-0.9,1021.6,-8.1,0,1,MEDIUM,1
6296,2013,11,18,7,26,37,7,47.8349,1900,28.4172,1.5,1022.2,-11.3,0,1.9,MEDIUM,1
6297,2013,11,18,8,27,56,13,44.7554,1700,28.4172,4.4,1022.4,-12.1,0,3.5,MEDIUM,1
6298,2013,11,18,9,24,37,23,41.8812,1100,3.4272,6.2,1022.2,-12.4,0,4.2,MEDIUM,1
6299,2013,11,18,10,16,15,18,24.2254,500,24.633,6.8,1022.1,-12.4,0,4.1,LOW,0
6300,2013,11,18,11,11,14,12,12.9339,300,38.9844,8,1021,-12.5,0,3.2,LOW,0
6301,2013,11,18,12,9,8,10,9.2385,300,45.6246,8.5,1019.8,-13.2,0,4.8,LOW,0
6302,2013,11,18,13,7,10,11,10.265,300,47.124,9.1,1019.5,-12.7,0,3.8,LOW,0
6303,2013,11,18,14,8,13,11,10.265,300,50.1228,9.2,1019.1,-12,0,3.1,LOW,0
6304,2013,11,18,15,9,20,12,11.4968,300,49.6944,8.3,1019.2,-13.4,0,2.7,LOW,0
6305,2013,11,18,16,9,21,9,17.8611,300,41.1264,6.4,1019.4,-13.3,0,2,LOW,0
6306,2013,11,18,17,6,22,8,25.6625,400,33.8436,5.3,1019.9,-13.2,0,1.3,LOW,0
6307,2013,11,18,18,16,28,8,34.2851,500,23.562,4,1020.3,-12.9,0,1.1,LOW,0
6308,2013,11,18,19,17,31,11,50.2985,700,5.355,3.4,1020.7,-13,0,1.3,LOW,0
6309,2013,11,18,20,20,24,12,49.272,700,7.497,3.7,1021.3,-13.2,0,2.4,LOW,0
6310,2013,11,18,21,11,19,11,32.4374,600,24.4188,3.5,1021.5,-13.3,0,2.2,LOW,0
6311,2013,11,18,22,10,16,10,31.4109,400,22.7052,2.9,1021.8,-13.4,0,1.9,LOW,0
6312,2013,11,18,23,9,15,8,31.2056,500,21.8484,2.7,1021.5,-13.6,0,2.3,LOW,0
6313,2013,11,19,0,8,12,8,33.6692,600,19.0638,0.9,1021.4,-12.9,0,1.3,LOW,0
6314,2013,11,19,1,10,15,7,43.113,500,6.426,-1,1021.3,-11.7,0,0.9,LOW,0
6315,2013,11,19,2,12,16,11,45.166,500,4.4982,-0.7,1020.9,-11.2,0,0.8,LOW,0
6316,2013,11,19,3,10,7,11,35.1063,400,14.5656,-0.2,1020.6,-12.5,0,0.7,LOW,0
6317,2013,11,19,4,9,15,12,43.3183,500,2.9988,-0.7,1020.5,-13,0,0.5,LOW,0
6318,2013,11,19,5,8,7,13,36.954,400,12.852,-1.3,1020.3,-12.3,0,1,LOW,0
6319,2013,11,19,6,18,29,11,43.7289,500,4.641,-2,1020.5,-11.6,0,0.6,LOW,0
6320,2013,11,19,7,17,31,10,45.5766,800,19.4208,-0.1,1021.1,-12.4,0,1.2,LOW,0
6321,2013,11,19,8,14,17,13,43.7289,600,1.9278,1.9,1021.2,-13.1,0,1.5,LOW,0
6322,2013,11,19,9,12,16,16,35.9275,500,9.639,4.4,1021.2,-13,0,0.8,LOW,0
6323,2013,11,19,10,4,43,16,30.3844,500,18.207,4.7,1020.4,-12.3,0,1,LOW,0
6324,2013,11,19,11,29,6,19,31.4109,600,19.0638,5.8,1019,-12.3,0,1.4,MEDIUM,1
6325,2013,11,19,12,15,13,21,29.5632,600,24.4188,7.3,1017.7,-10.5,0,1.2,LOW,0
6326,2013,11,19,13,14,14,22,29.5632,600,28.0602,7.9,1017,-11,0,1.4,LOW,0
6327,2013,11,19,14,25,22,20,35.9275,600,23.7762,7.9,1016.5,-11,0,2.3,MEDIUM,1
6328,2013,11,19,15,30,37,22,49.4773,800,14.1372,6.9,1016.3,-10.8,0,3.2,MEDIUM,1
6329,2013,11,19,16,56,70,26,68.3649,1000,10.0674,5.1,1016.6,-10.3,0,1.4,MEDIUM,1
6330,2013,11,19,17,63,74,26,75.961,1100,1.071,2.8,1016.9,-8,0,1.5,MEDIUM,1
6331,2013,11,19,18,71,92,24,75.7557,1200,4.9266,0.6,1017.2,-8.1,0,1.1,MEDIUM,1
6332,2013,11,19,19,84,102,20,74.1133,1300,4.9266,-0.5,1017.5,-6.7,0,0.1,MEDIUM,1
6333,2013,11,19,20,86,98,21,69.5967,1300,4.1412,-1.5,1017.9,-6.6,0,0.7,MEDIUM,1
6334,2013,11,19,21,86,107,19,65.9013,1400,4.9266,-2.2,1017.6,-6,0,0.4,MEDIUM,1
6335,2013,11,19,22,112,143,17,67.3384,2700,2.9988,-2.6,1017.7,-5.3,0,0,MEDIUM,1
6336,2013,11,19,23,113,139,18,65.9013,3400,2.9988,-2.8,1017.6,-4.7,0,0.2,MEDIUM,1
6337,2013,11,20,0,118,155,22,64.8748,4466.666667,2.4276,-3.1,1017.5,-4.7,0,0,HIGH,2
6338,2013,11,20,1,122,152,19,66.1066,4600,2.9988,-3.3,1017.6,-4.7,0,0.5,HIGH,2
6339,2013,11,20,2,122,143,15,64.4642,4200,2.9988,-3.4,1017.7,-4.5,0,0.5,HIGH,2
6340,2013,11,20,3,122,155,18,63.4377,4600,2.9988,-1.8,1017.5,-6.9,0,1.1,HIGH,2
6341,2013,11,20,4,125,136,17,64.6695,4466.666667,2.9988,-1.8,1017.4,-7.7,0,0.7,HIGH,2
6342,2013,11,20,5,109,120,17,60.1529,4300,2.856,-2,1017.5,-7.7,0,1.1,MEDIUM,1
6343,2013,11,20,6,92,92,24,57.8946,3000,4.9266,-2.1,1017.9,-7.6,0,1,MEDIUM,1
6344,2013,11,20,7,89,115,19,59.7423,3700,4.9266,-0.9,1018.3,-7.5,0,1.2,MEDIUM,1
6345,2013,11,20,8,103,152,19,58.3052,3966.666667,1.9992,2.1,1018.5,-7.3,0,1.9,MEDIUM,1
6346,2013,11,20,9,83,107,52,56.2522,2700,4.9266,6.1,1018.7,-8.2,0,1.2,MEDIUM,1
6347,2013,11,20,10,80,104,66,64.0536,2200,2.0706,8.1,1018.8,-8.5,0,2.5,MEDIUM,1
6348,2013,11,20,11,58,110,61,60.7688,1600,1.4994,9.2,1017.6,-8.4,0,1.2,MEDIUM,1
6349,2013,11,20,12,44,25,43,53.378,1100,10.0674,10.7,1017,-8.1,0,1.3,MEDIUM,1
6350,2013,11,20,13,22,9,23,39.2123,566.6666667,23.7762,11.5,1016.4,-7.4,0,0.9,MEDIUM,1
6351,2013,11,20,14,14,14,20,37.1593,500,30.4164,11.7,1016.3,-7.7,0,0.6,LOW,0
6352,2013,11,20,15,28,27,18,42.4971,600,27.6318,11.4,1016.4,-7,0,1.1,MEDIUM,1
6353,2013,11,20,16,29,26,18,50.0932,633.3333333,20.349,7.5,1016.8,-6.6,0,1.9,MEDIUM,1
6354,2013,11,20,17,39,45,19,66.5172,900,2.5704,4.8,1017.1,-5.9,0,1,MEDIUM,1
6355,2013,11,20,18,68,103,22,80.8882,1600,1.8564,3.6,1017.8,-5.6,0,1.1,MEDIUM,1
6356,2013,11,20,19,94,131,27,87.2525,2100,2.9988,1.6,1018.2,-4.9,0,0.1,MEDIUM,1
6357,2013,11,20,20,110,143,30,95.8751,2233.333333,2.9988,0.5,1018.7,-4.3,0,0,MEDIUM,1
6358,2013,11,20,21,116,169,28,90.9479,2700,2.6418,0,1019.3,-3.6,0,0.4,HIGH,2
6359,2013,11,20,22,117,173,23,80.2723,3700,2.6418,-0.8,1019.5,-3.5,0,0.5,HIGH,2
6360,2013,11,20,23,124,182,27,75.7557,3700,2.6418,-0.7,1020.1,-3.9,0,1,HIGH,2
6361,2013,11,21,0,126,169,23,71.0338,4933.333333,2.6418,-0.9,1019.9,-4.8,0,1,HIGH,2
6362,2013,11,21,1,139,162,18,66.3119,5200,2.6418,0.4,1020.1,-5.6,0,0.7,HIGH,2
6363,2013,11,21,2,132,138,21,67.9543,4933.333333,2.9988,0.4,1020.1,-5.8,0,0.9,HIGH,2
6364,2013,11,21,3,94,93,24,62.2059,3266.666667,1.7136,-1.2,1020,-6,0,1,MEDIUM,1
6365,2013,11,21,4,86,100,19,56.2522,3266.666667,1.2852,-2.1,1019.9,-5.3,0,0.1,MEDIUM,1
6366,2013,11,21,5,93,103,14,56.4575,3100,2.0706,-2.9,1020.1,-5.2,0,0.6,MEDIUM,1
6367,2013,11,21,6,87,102,13,55.431,3266.666667,1.2852,-3.1,1020.6,-5.1,0,0.5,MEDIUM,1
6368,2013,11,21,7,104,132,12,55.2257,5800,2.9988,-2.6,1021.2,-4.3,0,0.6,MEDIUM,1
6369,2013,11,21,8,133,206,16,50.2985,4933.333333,0.5712,2.3,1021.5,-4,0,1.1,HIGH,2
6370,2013,11,21,9,129,175,33,64.0536,5900,2.6418,6.3,1021.6,-5.4,0,2,HIGH,2
6371,2013,11,21,10,86,85,74,64.2589,2600,1.8564,7.9,1021.3,-6.6,0,1.6,MEDIUM,1
6372,2013,11,21,11,82,82,77,61.1794,2500,1.8564,9.5,1020.2,-7.2,0,1,MEDIUM,1
6373,2013,11,21,12,81,79,76,60.3582,2500,2.7846,11.4,1019.5,-7,0,1,MEDIUM,1
6374,2013,11,21,13,64,52,57,52.5568,1033.333333,10.71,12.2,1019,-6.3,0,1.9,MEDIUM,1
6375,2013,11,21,14,51,46,44,51.7356,1000,14.7798,12.1,1018.6,-5.4,0,1,MEDIUM,1
6376,2013,11,21,15,56,55,41,59.9476,1000,10.9242,10.8,1019,-6.1,0,2.3,MEDIUM,1
6377,2013,11,21,16,78,102,42,86.8419,1900,1.2852,8.5,1019,-5.7,0,1.8,MEDIUM,1
6378,2013,11,21,17,108,128,34,101.6235,2000,2.5704,7.4,1019.4,-5.3,0,1.9,MEDIUM,1
6379,2013,11,21,18,119,130,28,103.8818,1900,2.9988,3.9,1019.6,-4.3,0,1.5,HIGH,2
6380,2013,11,21,19,153,157,34,109.0143,2400,2.6418,2.7,1019.9,-3.4,0,1.4,HIGH,2
6381,2013,11,21,20,186,182,39,114.3521,4166.666667,0.4998,2.2,1020.3,-3.1,0,0,HIGH,2
6382,2013,11,21,21,228,225,44,118.8687,4833.333333,1.2138,0.4,1020.9,-3.9,0,0,HIGH,2
6383,2013,11,21,22,218,223,34,114.1468,3100,0.5712,-0.4,1020.9,-2.9,0,0.7,HIGH,2
6384,2013,11,21,23,223,243,20,107.7825,4400,0.5712,-1.1,1021,-3,0,0.1,HIGH,2
6385,2013,11,22,0,225,251,21,99.1599,4833.333333,0.5712,-1.6,1021,-2.9,0,0.2,HIGH,2
6386,2013,11,22,1,197,204,17,92.5903,4833.333333,0.5712,-1.8,1021.1,-2.9,0,0.8,HIGH,2
6387,2013,11,22,2,174,176,14,81.5041,4866.666667,0.4998,-2.4,1021,-3.4,0,0.2,HIGH,2
6388,2013,11,22,3,168,166,14,79.4511,7000,0.4998,-2.9,1020.9,-3.9,0,0.5,HIGH,2
6389,2013,11,22,4,148,152,14,71.2391,5866.666667,2.6418,-3.2,1020.5,-4,0,0.1,HIGH,2
6390,2013,11,22,5,135,137,13,71.2391,5400,2.6418,-3.5,1020.4,-4.2,0,0,HIGH,2
6391,2013,11,22,6,129,133,12,70.4179,4366.666667,3.6414,-3.4,1020.5,-3.8,0,0,HIGH,2
6392,2013,11,22,7,123,125,11,66.5172,4366.666667,2.9988,-2.8,1020.8,-3.1,0,0.6,HIGH,2
6393,2013,11,22,8,131,146,13,64.8748,5466.666667,2.6418,0.9,1020.7,-0.4,0,1.2,HIGH,2
6394,2013,11,22,9,133,140,31,72.0603,4166.666667,3.57,6.4,1020.2,-3.8,0,1.3,HIGH,2
6395,2013,11,22,10,162,165,98,89.7161,5100,2.2848,8.4,1019.7,-5.1,0,0.5,HIGH,2
6396,2013,11,22,11,111,91,87,75.961,2266.666667,1.9992,10.2,1018.9,-5.8,0,0.7,MEDIUM,1
6397,2013,11,22,12,106,90,83,79.6564,2266.666667,0.6426,12.3,1017.6,-5.3,0,1.3,MEDIUM,1
6398,2013,11,22,13,90,82,70,79.8617,1866.666667,2.142,13,1016.6,-4.2,0,1.7,MEDIUM,1
6399,2013,11,22,14,100,95,53,96.2857,2000,3.213,12.6,1015.8,-5,0,2.6,MEDIUM,1
6400,2013,11,22,15,134,147,49,112.0938,3233.333333,3.213,11,1015.2,-5.1,0,1.6,HIGH,2
6401,2013,11,22,16,145,136,44,105.1136,3233.333333,4.4982,8.2,1015.6,-3.3,0,0.6,HIGH,2
6402,2013,11,22,17,165,157,39,120.9217,3766.666667,0.2142,4.5,1016,-1.9,0,0,HIGH,2
6403,2013,11,22,18,230,226,37,143.0941,3300,2.7132,3,1016.2,-2.1,0,0.9,HIGH,2
6404,2013,11,22,19,231,224,38,125.6436,4833.333333,1.2138,2.4,1016.5,-2.3,0,0.6,HIGH,2
6405,2013,11,22,20,263,262,51,119.6899,4833.333333,1.3566,2.4,1016.3,-1.2,0,0.7,HIGH,2
6406,2013,11,22,21,321,310,55,122.1535,4833.333333,0.5712,1.5,1016.4,-1.1,0,0.5,HIGH,2
6407,2013,11,22,22,348,326,48,120.7164,4233.333333,0.9996,0.4,1016.4,-1.7,0,0,HIGH,2
6408,2013,11,22,23,352,326,28,114.7627,4233.333333,0.9996,-0.3,1016.1,-1.9,0,0.7,HIGH,2
6409,2013,11,23,0,245,208,21,99.7758,4833.333333,0.5712,1.9,1015.8,-3.6,0,1,HIGH,2
6410,2013,11,23,1,202,165,18,96.9016,4166.666667,0.5712,1.7,1015.5,-4,0,1.2,HIGH,2
6411,2013,11,23,2,203,190,39,96.6963,4833.333333,0.5712,1.9,1015.6,-3.8,0,1.2,HIGH,2
