date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,class
8/3/2014 10:00,156,216,111,102,3700,2,5.1,1017.7,-3.2,0,1.4,HIGH
8/3/2014 11:00,186,261,126,116,3700,5,7,1017.1,-3.3,0,1.3,HIGH
8/3/2014 12:00,186,233,129,118,3300,13,8.7,1015.5,-3.5,0,1.7,HIGH
8/3/2014 13:00,184,205,100,117,2900,21,9.3,1014.3,-3.6,0,2.2,HIGH
8/3/2014 14:00,177,213,87,125,3000,21,10,1013.8,-4,0,2,HIGH
8/3/2014 15:00,177,222,87,130,2900,26,10.4,1013.2,-5.2,0,2.5,HIGH
8/3/2014 16:00,157.3333333,206,91,118,2400,37,10.2,1013.1,-5.4,0,2.6,HIGH
8/3/2014 17:00,125,215,85,123,2400,38,9.4,1013.9,-5.7,0,1.4,HIGH
8/3/2014 18:00,170,206,81,130,2200,27,6.6,1014.9,-5.1,0,0,HIGH
8/3/2014 19:00,168,217,80,156,2500,2,3.3,1016,-3.7,0,0.8,HIGH
8/3/2014 20:00,181,242,72,164,3000,2,3.7,1016.8,-8,0,1.2,HIGH
8/3/2014 21:00,170,208,76,154,3400,2,2.8,1017.9,-11.5,0,0.8,HIGH
8/3/2014 22:00,96,102,48,119,2400,2,0.6,1018.5,-9.4,0,0.1,MEDIUM
8/3/2014 23:00,43,39,27,97,1700,2,-0.4,1018.7,-10.4,0,0,MEDIUM
9/3/2014 0:00,34,36,23,89,1300,2,-1.2,1018.9,-7.8,0,1.4,MEDIUM
9/3/2014 1:00,24,31,20,84,1300,2,-0.2,1019.1,-7.5,0,1.2,MEDIUM
9/3/2014 2:00,28,38,22,86,1800,2,-0.1,1018.8,-12.7,0,1,MEDIUM
9/3/2014 3:00,15,17,22,85,1500,2,-1.7,1018.7,-11.3,0,0.9,LOW
9/3/2014 4:00,27,50,28,84,1900,2,-1.5,1019.3,-12.5,0,0.6,MEDIUM
9/3/2014 5:00,32,46,37,83,2700,2,-2.5,1019.8,-9,0,0.7,MEDIUM
9/3/2014 6:00,145,234,59,101,2600,2,-2.8,1020.7,-7.1,0,0,HIGH
9/3/2014 7:00,166,215,48,102,2600,2,-0.9,1021.4,-6.3,0,0.1,HIGH
9/3/2014 8:00,145,185,55,102,2500,2,3.1,1022.2,-8.6,0,1.6,HIGH
9/3/2014 9:00,133,172,83,100,3300,2,5.1,1022.3,-6.8,0,1.7,HIGH
9/3/2014 10:00,115,154,83,100,3000,4,6.5,1021.8,-5.8,0,1,HIGH
9/3/2014 11:00,140,181,88,106,2800,9,8.1,1021,-5.4,0,2.6,HIGH
9/3/2014 12:00,171,213,95,106,2700,26,9,1020,-5.7,0,2.7,HIGH
9/3/2014 13:00,169,179,86,94,2300,44,9.9,1019.3,-5.7,0,2.2,HIGH
9/3/2014 14:00,136,159,73,87,2000,56,10.2,1018.7,-6.6,0,1.6,HIGH
9/3/2014 15:00,150,167,64,93,1800,60,10,1018.4,-6.4,0,2.4,HIGH
9/3/2014 16:00,113,132,55,71,1500,80,9.5,1018.3,-6.8,0,3.6,MEDIUM
9/3/2014 17:00,113,119,50,65,1400,80,8.5,1018.8,-7.7,0,2.6,MEDIUM
9/3/2014 18:00,109,119,45,70,1400,72,7.1,1019.3,-7.4,0,1.2,MEDIUM
9/3/2014 19:00,104,121,41,84,1500,57,6.1,1019.7,-7.2,0,3.6,MEDIUM
9/3/2014 20:00,111,132,41,115,1600,29,6,1020.6,-5.7,0,2.9,MEDIUM
9/3/2014 21:00,95,151,42,92,1400,27,4.6,1021.5,-4.9,0,2.6,MEDIUM
9/3/2014 22:00,73,112,38,72,1400,32,3.4,1021.5,-3.6,0,3.3,MEDIUM
9/3/2014 23:00,67,96,37,73,1700,22,2.4,1021.9,-3.3,0,1.4,MEDIUM
10/3/2014 0:00,56,73,40,70,1600,19,1.3,1022.1,-3.2,0,1,MEDIUM
10/3/2014 1:00,58,87,41,89,2000,2,0.3,1021.9,-3.1,0,1.8,MEDIUM
10/3/2014 2:00,51,74,33,86,1600,2,0.3,1021.6,-3.3,0,1.1,MEDIUM
10/3/2014 3:00,38,49,27,79,1000,2,0.3,1021.4,-3.6,0,1.6,MEDIUM
10/3/2014 4:00,38,46,31,78,1100,2,0.4,1021.4,-4.1,0,1.9,MEDIUM
10/3/2014 5:00,39,50,36,75,1100,2,0.3,1021.1,-4.5,0,1.5,MEDIUM
10/3/2014 6:00,44,62,37,79,1400,2,0.3,1021.1,-4.7,0,1.6,MEDIUM
10/3/2014 7:00,46,66,40,80,1600,2,0.8,1021.2,-4.4,0,1.9,MEDIUM
10/3/2014 8:00,55,85,50,80,1900,2,1.8,1021.1,-3.9,0,1.2,MEDIUM
10/3/2014 9:00,66,105,81,83,2300,3,2.8,1020.4,-3.8,0,1.4,MEDIUM
10/3/2014 10:00,71,107,99,81,2300,6,3.8,1019.5,-3.3,0,1.9,MEDIUM
10/3/2014 11:00,85,122,97,81,2200,10,5.3,1018.6,-3,0,1.9,MEDIUM
10/3/2014 12:00,101,135,90,81,2100,15,6.3,1017,-3.1,0,1.1,MEDIUM
10/3/2014 13:00,105,124,86,82,1900,22,7.3,1015.7,-3.6,0,2.1,MEDIUM
10/3/2014 14:00,102,115,76,85,1800,31,8.8,1014.9,-4.1,0,0.8,MEDIUM
10/3/2014 15:00,106,128,75,97,1900,32,9.2,1014.2,-4.8,0,1.2,MEDIUM
10/3/2014 16:00,107,128,75,97,1800,40,8.8,1013.8,-5.1,0,1.1,MEDIUM
10/3/2014 17:00,115,138,80,106,1800,32,7.9,1013.6,-4.6,0,1.6,HIGH
10/3/2014 18:00,105,137,84,108,1800,25,6.2,1013.7,-3.7,0,1.1,MEDIUM
10/3/2014 19:00,116,151,83,123,2100,11,4,1014,-2.2,0,0,HIGH
10/3/2014 20:00,129,166,84,139,2400,2,3.9,1014.1,-3.4,0,1.2,HIGH
10/3/2014 21:00,136,193,80,136,3000,2,4.1,1014.3,-3.7,0,1.5,HIGH
10/3/2014 22:00,144,195,78,136,3000,2,3.4,1013.9,-1.6,0,0,HIGH
10/3/2014 23:00,148,208,84,139,3400,2,2.8,1013.3,-3.3,0,1,HIGH
11/3/2014 0:00,142,209,66,134,3900,2,2.9,1013,-3.5,0,1.6,HIGH
11/3/2014 1:00,149,193,77,132,3400,2,2,1012.7,-2,0,1.1,HIGH
11/3/2014 2:00,148,191,77,128,3200,2,1.7,1011.7,-2.6,0,1.2,HIGH
11/3/2014 3:00,147,183,69,120,3400,2,1.7,1011.4,-3.2,0,1.7,HIGH
11/3/2014 4:00,144,181,59,114,3600,2,1.7,1010.9,-3.6,0,1.4,HIGH
11/3/2014 5:00,152,173,65,114,3500,2,1.1,1010.9,-3.8,0,1.4,HIGH
11/3/2014 6:00,147,180,73,115,3000,2,1.7,1011.3,-4,0,1.5,HIGH
11/3/2014 7:00,151,186,79,112,3300,2,2.6,1011.8,-3.5,0,1.4,HIGH
11/3/2014 8:00,156,202,90,113,3300,2,4.8,1011.5,-2.8,0,2.1,HIGH
11/3/2014 9:00,170,230,131,122,3500,2,6.9,1011.6,-1.8,0,1.7,HIGH
11/3/2014 10:00,210,272,167,124,3300,4,9.1,1011.4,-1.3,0,1.5,HIGH
11/3/2014 11:00,199,234,144,120,2800,13,10.5,1010.8,-0.4,0,1.4,HIGH
11/3/2014 12:00,221,260,183,119,2500,33,11.9,1010.3,-0.6,0,1.6,HIGH
11/3/2014 13:00,229,243,162,105,2400,57,12.8,1009.3,-1.9,0,1.1,HIGH
11/3/2014 14:00,218,240,147,105,2400,60,13.6,1009.4,-2.4,0,1.3,HIGH
11/3/2014 15:00,206,221,129,101,2200,69,13.6,1009.3,-3.2,0,1.8,HIGH
11/3/2014 16:00,206,221,129,101,2200,69,13.4,1009.6,-3.4,0,1.3,HIGH
11/3/2014 17:00,154,182,91,90,1800,78,12.1,1011,-1.8,0,1.9,HIGH
11/3/2014 18:00,175,211,77,116,2000,52,11.8,1012.6,-2.1,0,1.7,HIGH
11/3/2014 19:00,214,265,95,165,2700,12,11.6,1014.2,-5.4,0,2.3,HIGH
11/3/2014 20:00,200,232,96,161,2700,5,10.9,1015.6,-5.2,0,3.3,HIGH
11/3/2014 21:00,101,110,52,111,1500,12,9,1017.5,-2.6,0,3.6,MEDIUM
11/3/2014 22:00,14,158,16,28,400,63,8.3,1018.1,-2.7,0,5.1,LOW
11/3/2014 23:00,11,42,19,26,400,64,8,1018.6,-6.9,0,4.2,LOW
12/3/2014 0:00,3,5,16,21,300,66,7.4,1018.8,-8.3,0,4.5,LOW
12/3/2014 1:00,7,16,11,18,300,68,7.4,1019.1,-9.5,0,3.8,LOW
12/3/2014 2:00,3,5,9,20,300,61,7.3,1019,-10,0,3,LOW
12/3/2014 3:00,3,5,8,23,300,57,7.1,1019.1,-9.8,0,2.8,LOW
12/3/2014 4:00,3,7,9,28,400,50,6.8,1019.3,-10.5,0,2.7,LOW
12/3/2014 5:00,3,5,10,27,400,51,6.3,1019.8,-12.8,0,4.7,LOW
12/3/2014 6:00,3,5,9,24,300,55,5.7,1021,-15,0,3.2,LOW
12/3/2014 7:00,12,34,9,25,400,62,5.7,1021.8,-16.2,0,4,LOW
12/3/2014 8:00,11,40,13,34,400,56,6.1,1022.6,-16.5,0,2.9,LOW
12/3/2014 9:00,7,39,14,33,400,57,6.7,1022.6,-18.2,0,3.9,LOW
12/3/2014 10:00,7,16,13,26,400,66,7.4,1021.9,-17.6,0,4.4,LOW
12/3/2014 11:00,11,30,11,24,400,70,8.9,1021.5,-18.1,0,3.7,LOW
12/3/2014 12:00,15,18,12,21,400,74,9.6,1020.4,-17.6,0,3.8,LOW
12/3/2014 13:00,11,18,12,17,300,80,10.3,1019.1,-17.9,0,3.5,LOW
12/3/2014 14:00,11,18,12,17,300,80,11,1018.5,-17.4,0,3.5,LOW
12/3/2014 15:00,10,11,13,17,300,82,10.8,1017.8,-17.5,0,2.8,LOW
12/3/2014 16:00,15,26,13,19,300,83,10.9,1017.5,-16.5,0,1.7,LOW
12/3/2014 17:00,17,32,12,23,300,80,9.4,1017.7,-16,0,1.8,LOW
12/3/2014 18:00,16,33,13,33,500,69,6.8,1017.9,-12.9,0,1.1,LOW
12/3/2014 19:00,10,37,12,50,600,52,5.1,1018.1,-12.9,0,1.5,LOW
12/3/2014 20:00,6,28,12,65,700,36,8.1,1018.8,-18.7,0,2.6,LOW
12/3/2014 21:00,11,47,17,73,800,30,7.5,1019.4,-19.2,0,3.3,LOW
12/3/2014 22:00,4,12,17,42,600,52,7,1019.8,-19.6,0,2.5,LOW
12/3/2014 23:00,12,17,12,37,500,56,5.9,1020,-19.6,0,1.7,LOW
13/3/2014 0:00,6,18,10,27,400,62,2,1020.2,-11.9,0,0.7,LOW
13/3/2014 1:00,17,40,14,44,700,43,0,1020,-11.1,0,1.1,LOW
13/3/2014 2:00,17,33,13,57,700,32,1.9,1019.4,-15.6,0,0.9,LOW
13/3/2014 3:00,4,29,11,56,700,31,-1.1,1019.2,-10,0,0.6,LOW
13/3/2014 4:00,13,37,12,71,700,20,0.1,1019.2,-14.7,0,1.2,LOW
13/3/2014 5:00,19,44,14,67,900,21,-1.7,1018.9,-14.8,0,0.6,LOW
13/3/2014 6:00,3,36,16,72,800,13,-2.1,1019.2,-9.3,0,0.8,LOW
13/3/2014 7:00,17,43,35,94,1400,2,3.4,1019.6,-15.8,0,1.2,LOW
13/3/2014 8:00,17,67,56,95,1500,3,6.7,1019.2,-13.6,0,1.3,LOW
13/3/2014 9:00,23,59,46,76,1100,19,8.5,1018.5,-15.2,0,1.4,MEDIUM
13/3/2014 10:00,18,40,37,63,1000,33,10.4,1017.6,-16,0,1.2,LOW
13/3/2014 11:00,9,18,23,49,600,49,11,1015.9,-14.7,0,2.8,LOW
13/3/2014 12:00,16,25,20,44,600,57,11.6,1014.9,-14.2,0,2.2,LOW
13/3/2014 13:00,21,40,23,44,500,63,11.6,1013.5,-14.2,0,2.3,LOW
13/3/2014 14:00,22,36,17,36,500,73,13.1,1012.7,-13,0,3,MEDIUM
13/3/2014 15:00,26,50,15,37,500,80,12.4,1011.5,-13.6,0,3.8,MEDIUM
13/3/2014 16:00,19,54,13,37,400,74,12.1,1011,-13,0,3.6,LOW
13/3/2014 17:00,19,71,15,46,500,68,11.4,1011.1,-12.8,0,4.2,LOW
13/3/2014 18:00,27,81,17,54,500,60,11.2,1011.3,-11.6,0,4,MEDIUM
13/3/2014 19:00,34,107,21,70,700,47,12.5,1011.9,-16.2,0,4.4,MEDIUM
13/3/2014 20:00,36,135,23,66,700,45,11.9,1013.2,-16.7,0,4,MEDIUM
13/3/2014 21:00,18,342,8,27,400,69,11,1014,-17.4,0,4.7,LOW
13/3/2014 22:00,29,455,7,23,400,71,10.2,1014.2,-17.1,0,2,MEDIUM
13/3/2014 23:00,30,446,6,17,300,71,9.7,1014.4,-17.5,0,3.7,MEDIUM
14/3/2014 0:00,20,272,10,15,300,69,9.2,1014.2,-17,0,4.9,LOW
14/3/2014 1:00,16,148,11,16,300,68,9,1014.5,-17.1,0,4,LOW
14/3/2014 2:00,8,87,10,14,300,72,8.5,1014.3,-17.6,0,5.2,LOW
14/3/2014 3:00,6,59,9,12,300,73,7.9,1014.5,-17.2,0,3.2,LOW
14/3/2014 4:00,9,52,10,14,300,73,6.6,1014.9,-16.8,0,1.3,LOW
14/3/2014 5:00,9,41,15,14,400,65,4.5,1015.6,-13.9,0,0.5,LOW
14/3/2014 6:00,5,42,15,31,400,49,1.8,1015.6,-12.4,0,0.7,LOW
14/3/2014 7:00,12,46,18,73,800,10,7.9,1016.3,-15,0,1.9,LOW
14/3/2014 8:00,17,64,27,81,1100,10,10.5,1016.6,-15.9,0,2.3,LOW
14/3/2014 9:00,14,57,30,54,700,36,12.1,1016.3,-15.6,0,1.1,LOW
14/3/2014 10:00,21,46,22,42,600,49,12.5,1015.5,-15.2,0,2.2,LOW
14/3/2014 11:00,19,29,19,37,500,56,13.6,1014.5,-13.5,0,3.3,LOW
14/3/2014 12:00,6,32,16,36,500,62,15,1013.2,-12.3,0,2.8,LOW
14/3/2014 13:00,11,45,16,33,400,73,15.8,1011.2,-12.6,0,3.8,LOW
14/3/2014 14:00,18,52,14,32,400,78,16.5,1010.1,-12.1,0,3.9,LOW
14/3/2014 15:00,17,61,12,32,400,78,16.4,1009,-12.1,0,4.2,LOW
14/3/2014 16:00,18,62,12,35,400,77,15.8,1008.6,-11.7,0,5,LOW
14/3/2014 17:00,22,78,14,41,500,75,14.8,1008.2,-11.6,0,5,MEDIUM
14/3/2014 18:00,25,93,17,51,500,70,14,1008,-10,0,3.1,MEDIUM
14/3/2014 19:00,31,103,19,69,600,51,13.3,1007.9,-9.9,0,3.7,MEDIUM
14/3/2014 20:00,38,132,23,81,700,34,12.8,1007.5,-7.9,0,3.6,MEDIUM
14/3/2014 21:00,47,148,27,97,900,15,11.8,1007.1,-7.6,0,3.7,MEDIUM
14/3/2014 22:00,57,155,42,91,900,12,10.4,1006.8,-4.8,0,1.7,MEDIUM
14/3/2014 23:00,62,176,54,98,1100,2,7.3,1006.4,-3.9,0,0.6,MEDIUM
15/3/2014 0:00,70,187,46,93,1000,2,5,1006.2,-2.1,0,1.1,MEDIUM
15/3/2014 1:00,66,195,48,94,1300,2,5.8,1005.9,-6.1,0,1.4,MEDIUM
15/3/2014 2:00,65,172,40,102,1600,2,4.3,1005.4,-5.8,0,1,MEDIUM
15/3/2014 3:00,59,145,48,105,1500,2,3.7,1005,-7.2,0,1,MEDIUM
15/3/2014 4:00,60,163,41,100,1700,2,3.3,1004.9,-8.1,0,1.1,MEDIUM
15/3/2014 5:00,56,152,37,94,1800,2,1.9,1004.9,-5.7,0,1,MEDIUM
15/3/2014 6:00,65,161,41,97,2700,2,3.1,1005,-8,0,0.9,MEDIUM
15/3/2014 7:00,70,187,44,101,2700,2,6.3,1005.5,-8.8,0,1.4,MEDIUM
15/3/2014 8:00,64,168,78,100,2400,2,8,1006.1,-6.9,0,1.2,MEDIUM
15/3/2014 9:00,77,203,96,103,2400,2,9.8,1005.9,-7.9,0,1.4,MEDIUM
15/3/2014 10:00,92,218,113,106,2300,2,12.1,1005.7,-7.4,0,0.8,MEDIUM
15/3/2014 11:00,87,179,115,100,1700,10,15.4,1005.4,-7.5,0,1.5,MEDIUM
15/3/2014 12:00,92,172,110,102,1600,20,18.2,1004.3,-6.5,0,1.4,MEDIUM
15/3/2014 13:00,94,153,61,108,1600,29,20.5,1003.5,-6.2,0,1,MEDIUM
15/3/2014 14:00,93,160,50,120,1700,34,21.4,1002.9,-7.2,0,2.5,MEDIUM
15/3/2014 15:00,100,148,47,121,1500,45,22.1,1002.6,-6.7,0,1.6,MEDIUM
15/3/2014 16:00,111,180,50,152,1700,41,21.6,1003.2,-5.3,0,2.1,MEDIUM
15/3/2014 17:00,136,262,60,163,1600,43,19.5,1003.7,-4.8,0,1.6,HIGH
15/3/2014 18:00,119,206,47,149,1400,46,14.8,1004.3,-2.2,0,1.5,HIGH
15/3/2014 19:00,94,175,41,157,1400,8,12.9,1005.1,-3.4,0,0.7,MEDIUM
15/3/2014 20:00,103,206,42,174,1900,2,10.6,1005.5,0,0,1.3,MEDIUM
15/3/2014 21:00,118,227,50,181,2700,2,13.7,1006.6,-1.9,0,0.9,HIGH
15/3/2014 22:00,153,295,70,164,2200,2,13.6,1007.5,-3.2,0,0.9,HIGH
15/3/2014 23:00,178,290,102,159,2100,2,11.1,1008.4,-0.4,0,0.8,HIGH
16/3/2014 0:00,165,271,112,146,2200,2,10.4,1009.4,-0.2,0,1.2,HIGH
16/3/2014 1:00,166,252,102,141,2700,2,8.4,1009.6,0.1,0,0.6,HIGH
16/3/2014 2:00,154,204,97,133,3200,2,6.3,1009.9,-0.9,0,0.5,HIGH
16/3/2014 3:00,116,168,103,120,3100,2,4.9,1009.9,0.1,0,0.6,HIGH
16/3/2014 4:00,148,244,79,130,3500,2,4.2,1010.7,-0.2,0,0,HIGH
16/3/2014 5:00,145,208,75,127,3600,2,8.7,1011.6,-5.6,0,1,HIGH
16/3/2014 6:00,117,167,120,118,3900,2,6.5,1012.5,-4,0,0.7,HIGH
16/3/2014 7:00,75,124,115,95,3000,7,8.2,1012.7,-2.8,0,0.7,MEDIUM
16/3/2014 8:00,77,161,110,103,3200,2,11.3,1013.1,-1.8,0,1.3,MEDIUM
16/3/2014 9:00,70,131,87,95,2600,9,13.4,1013.2,-6.3,0,1.5,MEDIUM
16/3/2014 10:00,53,101,71,69,1800,35,14.6,1012.5,-4.7,0,1.2,MEDIUM
16/3/2014 11:00,65,128,76,66,1800,44,15.3,1012.1,-6.3,0,2.5,MEDIUM
16/3/2014 12:00,69,147,76,66,1800,53,16.2,1010.7,-5,0,2.5,MEDIUM
16/3/2014 13:00,82,159,72,63,1800,65,17.4,1008.9,-5.2,0,1.3,MEDIUM
16/3/2014 14:00,79,160,72,60,1600,73,17.6,1007.8,-2.2,0,0.6,MEDIUM
16/3/2014 15:00,89,194,82,65,1600,77,17.3,1006.7,-2.4,0,1.8,MEDIUM
16/3/2014 16:00,105,230,79,68,1600,86,16.5,1006.4,-1.6,0,2.5,MEDIUM
16/3/2014 17:00,116,247,72,57,1400,108,15,1006.4,-1.6,0,2.1,HIGH
16/3/2014 18:00,127,234,71,61,1200,102,13.8,1006.3,-1.4,0,1.8,HIGH
16/3/2014 19:00,132,229,75,67,1300,88,13.1,1006.7,-0.2,0,1.1,HIGH
16/3/2014 20:00,137,230,76,69,1200,76,11.8,1006.8,-0.1,0,2.7,HIGH
16/3/2014 21:00,137,212,73,64,1300,74,11.1,1007.1,0.8,0,2.1,HIGH
16/3/2014 22:00,137,210,70,63,1400,65,10.3,1006.1,1.4,0,1.1,HIGH
16/3/2014 23:00,135,206,64,66,1400,53,8.8,1005.6,1.7,0,1.1,HIGH
17/3/2014 0:00,140,207,57,69,1400,42,7,1005.1,2.9,0,0.1,HIGH
17/3/2014 1:00,146,194,49,79,1500,26,6.7,1005.4,1.6,0,1.3,HIGH
17/3/2014 2:00,148,228,36,105,1700,2,6.8,1004.7,1.9,0,0.8,HIGH
17/3/2014 3:00,152,234,43,112,2000,2,6,1004.4,0.1,0,0.8,HIGH
17/3/2014 4:00,158,261,45,114,2300,2,4.9,1004.3,1.4,0,0,HIGH
17/3/2014 5:00,153,243,45,114,2400,2,4.7,1004.8,1.4,0,0.5,HIGH
17/3/2014 6:00,153,249,49,129,2500,2,5.8,1004.9,2.4,0,0,HIGH
17/3/2014 7:00,158,279,63,129,2700,2,7.4,1005.3,2.1,0,0.4,HIGH
17/3/2014 8:00,158,279,63,129,2700,2,10.2,1006.2,1,0,1.4,HIGH
17/3/2014 9:00,166,320,76,135,3400,2,14.7,1005.8,-5.2,0,3.9,HIGH
17/3/2014 10:00,169,527,68,127,3000,2,16.6,1006.3,-5.2,0,4.3,HIGH
17/3/2014 11:00,118,547,29,127,1100,26,18.4,1006,-3.1,0,3.8,HIGH
17/3/2014 12:00,40,250,15,30,400,54,18.1,1005.5,-2.8,0,4.9,MEDIUM
17/3/2014 13:00,43,334,13,21,400,66,20.1,1005.4,-2.3,0,3.7,MEDIUM
17/3/2014 14:00,37,335,13,17,300,71,20.7,1005.1,-3.1,0,5.4,MEDIUM
17/3/2014 15:00,27,256,13,17,300,72,20.4,1005.7,-4,0,3.2,MEDIUM
17/3/2014 16:00,31,274,11,18,300,71,19.2,1006.5,-4.3,0,4.3,MEDIUM
17/3/2014 17:00,30,260,10,20,300,66,17.8,1007.5,-4.2,0,5.1,MEDIUM
17/3/2014 18:00,26,245,10,25,300,61,16,1009.5,-1.6,0,1.1,MEDIUM
17/3/2014 19:00,26,182,11,32,400,55,16.2,1010.7,-4.4,0,3.7,MEDIUM
17/3/2014 20:00,22,144,11,39,400,46,14.7,1011.8,-4.1,0,1.4,MEDIUM
17/3/2014 21:00,21,126,13,36,400,46,14.6,1012.5,-4.7,0,2.8,LOW
17/3/2014 22:00,20,91,11,28,400,57,15,1013.1,-5.4,0,4,LOW
17/3/2014 23:00,21,78,13,25,400,59,14.6,1013.3,-5.8,0,2.2,LOW
18/3/2014 0:00,15,74,13,17,300,67,13.3,1013.2,-5.8,0,3.9,LOW
18/3/2014 1:00,16,63,18,20,400,63,11.8,1014.2,-3.6,0,1.3,LOW
18/3/2014 2:00,20,73,26,30,500,50,9.5,1014.7,-2.5,0,0.8,LOW
18/3/2014 3:00,20,76,29,58,600,23,9.4,1015,-4.9,0,0.6,LOW
18/3/2014 4:00,18,53,18,59,500,26,9.4,1016.1,-4.2,0,1.1,LOW
18/3/2014 5:00,11,50,9,45,400,39,8.7,1016.9,-6.3,0,0.9,LOW
18/3/2014 6:00,10,38,7,33,300,58,6.8,1017.3,-1.4,0,0.8,LOW
18/3/2014 7:00,7,92,24,78,800,14,12,1018.4,-5.5,0,1,LOW
18/3/2014 8:00,22,107,20,101,1300,2,13.9,1018.9,-5.3,0,1.5,MEDIUM
18/3/2014 9:00,25,69,45,76,800,26,15.9,1018.9,-5.2,0,1.6,MEDIUM
18/3/2014 10:00,23,59,26,55,600,48,17.1,1018.6,-4.8,0,1.5,MEDIUM
18/3/2014 11:00,20,37,8,39,400,67,15.1,1018.2,-3.3,0,4.2,LOW
18/3/2014 12:00,41,127,18,45,600,69,15.1,1017.1,-2.8,0,2.3,MEDIUM
18/3/2014 13:00,54,203,35,56,1000,66,14.5,1016.1,-1.6,0,5.1,MEDIUM
18/3/2014 14:00,69,237,40,55,1200,69,13.8,1015.9,-1,0,4.2,MEDIUM
18/3/2014 15:00,80,275,36,55,1300,74,13.3,1015.6,-1.1,0,4,MEDIUM
18/3/2014 16:00,73,274,29,55,900,88,13,1015.4,-1.4,0,4.4,MEDIUM
18/3/2014 17:00,65,257,24,52,800,91,12.2,1015,-2.1,0,4.2,MEDIUM
18/3/2014 18:00,55,225,18,57,700,79,11.4,1015.3,-4.3,0,2.5,MEDIUM
18/3/2014 19:00,51,162,14,59,600,75,10.4,1015.5,-4.4,0,3.1,MEDIUM
18/3/2014 20:00,45,115,15,52,600,70,10,1015.9,-5.2,0,4,MEDIUM
18/3/2014 21:00,45,107,16,59,600,59,9.4,1015.8,-5.3,0,3.4,MEDIUM
18/3/2014 22:00,38,77,15,51,500,57,9.2,1015.5,-7.9,0,3.5,MEDIUM
18/3/2014 23:00,31,48,12,53,600,50,9,1015.1,-8.6,0,2.9,MEDIUM
19/3/2014 0:00,25,40,10,47,600,55,8.2,1015,-7.5,0,1.5,MEDIUM
19/3/2014 1:00,27,49,12,40,700,58,7.5,1015,-5.6,0,2,MEDIUM
19/3/2014 2:00,35,71,15,46,800,49,6.8,1014.7,-1.9,0,0.5,MEDIUM
19/3/2014 3:00,40,83,16,58,800,33,5.5,1015.1,-3.1,0,0.6,MEDIUM
19/3/2014 4:00,43,87,18,66,800,27,4.1,1015.3,-1.9,0,0.7,MEDIUM
19/3/2014 5:00,48,84,21,55,800,33,4.8,1015.8,-4.2,0,1.2,MEDIUM
19/3/2014 6:00,49,77,20,63,900,24,5,1016.6,-3.8,0,1.2,MEDIUM
19/3/2014 7:00,57,121,24,102,1500,2,6.3,1016.4,-4.5,0,1.8,MEDIUM
19/3/2014 8:00,66,135,29,103,1700,2,7.7,1016.8,-4.1,0,2.1,MEDIUM
19/3/2014 9:00,67,137,31,96,1400,7,8.2,1017,-4.3,0,1,MEDIUM
19/3/2014 10:00,72,132,32,94,1300,11,8.6,1016.8,-3.6,0,1.5,MEDIUM
19/3/2014 11:00,66,109,31,87,1100,17,9.7,1016.5,-4.7,0,0.8,MEDIUM
19/3/2014 12:00,62,95,31,81,1100,24,10.3,1017.1,-4.5,0,1.8,MEDIUM
19/3/2014 13:00,69,117,28,78,1100,30,11.3,1016.6,0.4,0,3.4,MEDIUM
19/3/2014 14:00,55,155,24,55,800,51,13.1,1016.1,0.1,0,1.3,MEDIUM
19/3/2014 15:00,45,69,20,27,500,75,13.7,1015.6,0.7,0,1.5,MEDIUM
19/3/2014 16:00,38,47,17,26,500,81,12.3,1015.6,-0.3,0,1.7,MEDIUM
19/3/2014 17:00,43,47,17,43,600,72,10.9,1017,3.4,0,0.9,MEDIUM
19/3/2014 18:00,50,83,17,74,800,47,11,1018.1,-7.8,0,3.8,MEDIUM
19/3/2014 19:00,49,99,17,118,1000,9,11.9,1019.3,-11,0,5.9,MEDIUM
19/3/2014 20:00,13,39,7,41,400,58,11.1,1020.6,-11.7,0,4.9,LOW
19/3/2014 21:00,15,142,3,14,300,75,10.2,1021.9,-11.8,0,6,LOW
19/3/2014 22:00,11,88,2,14,300,72,9.7,1023,-11.6,0,4.1,LOW
19/3/2014 23:00,21,258,2,10,300,75,9.2,1023.2,-10.9,0,2.6,LOW
20/3/2014 0:00,9,50,2,12,300,70,8.7,1023.1,-11.3,0,3.5,LOW
20/3/2014 1:00,7,17,2,12,300,67,7.1,1023.1,-10.2,0,2.4,LOW
20/3/2014 2:00,6,16,5,19,300,60,7.1,1023,-10.7,0,1.2,LOW
20/3/2014 3:00,5,30,6,42,400,38,6.6,1022.7,-10.7,0,1.7,LOW
20/3/2014 4:00,5,19,8,30,400,45,7,1022.5,-10.3,0,2.1,LOW
20/3/2014 5:00,12,20,9,30,300,49,6.8,1022.7,-10,0,2.1,LOW
20/3/2014 6:00,10,24,11,27,300,48,6.5,1022.9,-10.3,0,1.5,LOW
20/3/2014 7:00,4,20,13,38,400,39,9.5,1023.7,-9.6,0,2.1,LOW
20/3/2014 8:00,9,40,15,54,600,26,11.2,1023.7,-10.4,0,4.4,LOW
20/3/2014 9:00,16,30,12,25,500,55,12.8,1023.5,-9.6,0,3.3,LOW
